"nearing","atelic"
"unloosed","telic"
"numbered","dummy_t"
"transfigured","telic"
"ageing","atelic"
"slack","telic"
"rid","telic"
"efface","telic"
"hesitated","atelic"
"feigned","dummy_t"
"praise","atelic"
"embroidered","dummy_t"
"Maneuver","telic"
"stretched","telic"
"navigate","atelic"
"ejecting","telic"
"careened","telic"
"slain","telic"
"careering","atelic"
"slinking","telic"
"scooped","telic"
"lease","atelic"
"stowed","telic"
"re-echoed","telic"
"contradict","telic"
"disown","telic"
"ridden","telic"
"retold","telic"
"tallied","telic"
"coalesced","telic"
"flung","telic"
"unclosed","telic"
"posed","telic"
"mislaid","telic"
"exhaled","telic"
"nag","atelic"
"duck","telic"
"toppled","telic"
"rap","telic"
"charter","telic"
"slept","atelic"
"mitigate","atelic"
"spin","telic"
"nullified","telic"
"dislodged","telic"
"act","atelic"
"kindled","telic"
"institute","telic"
"scoring","atelic"
"educated","telic"
"collided","telic"
"dissect","telic"
"brave","telic"
"detaining","telic"
"chosen","telic"
"liberate","telic"
"wiggle","atelic"
"seduced","telic"
"fulminate","telic"
"registered","telic"
"poured","telic"
"unleashed","telic"
"exploit","atelic"
"enunciated","telic"
"jerked","telic"
"posting","telic"
"exploded","telic"
"pronounce","telic"
"culminating","atelic"
"silenced","telic"
"decelerated","telic"
"modified","telic"
"weave","telic"
"ripped","telic"
"tolling","atelic"
"amends","telic"
"utilising","atelic"
"shelled","telic"
"slackened","telic"
"deliberating","atelic"
"reinforcing","atelic"
"learned","telic"
"prevented","telic"
"hasten","telic"
"scouring","atelic"
"sprinted","telic"
"undo","telic"
"illuminated","telic"
"remedied","atelic"
"nabbed","telic"
"decorated","telic"
"scuffle","telic"
"stunned","telic"
"slammed","telic"
"ratified","telic"
"slapped","telic"
"judged","telic"
"closed","telic"
"scampering","atelic"
"gathered","telic"
"sprang","telic"
"endured","atelic"
"rebutting","telic"
"trounced","telic"
"identify","telic"
"shredded","atelic"
"swore","telic"
"emerged","telic"
"leave","atelic"
"swing","atelic"
"purified","atelic"
"erupted","telic"
"instructed","telic"
"pilfering","atelic"
"pasting","atelic"
"cede","telic"
"narrated","atelic"
"stop","telic"
"embraced","atelic"
"jail","dummy_t"
"scorned","telic"
"declined","telic"
"loosed","telic"
"sweep","atelic"
"expiate","telic"
"vouch","telic"
"purloined","telic"
"enumerate","atelic"
"toiling","atelic"
"surrendered","telic"
"accede","telic"
"descended","telic"
"farmed","atelic"
"fare","dummy_t"
"entangled","telic"
"released","telic"
"signify","telic"
"communicating","atelic"
"manipulated","atelic"
"insisted","telic"
"overestimating","atelic"
"blaze","atelic"
"buckled","telic"
"butchering","atelic"
"concocting","atelic"
"speeded","telic"
"cauterized","dummy_t"
"tracking","atelic"
"commenced","telic"
"cramped","telic"
"interacted","atelic"
"updated","telic"
"masked","telic"
"devour","telic"
"stank","dummy_t"
"upending","telic"
"externalize","telic"
"discover","telic"
"punching","telic"
"captured","telic"
"compressing","telic"
"rushed","telic"
"admitted","telic"
"spewed","telic"
"spend","telic"
"manufacture","atelic"
"ingesting","atelic"
"agonize","atelic"
"nicked","telic"
"enhearten","atelic"
"reminisced","atelic"
"forsaken","telic"
"arranged","telic"
"subordinate","atelic"
"enabled","telic"
"spelt","telic"
"mated","telic"
"pricked","telic"
"erased","telic"
"evaded","telic"
"trade","telic"
"departed","telic"
"commented","telic"
"unrolled","telic"
"galvanized","telic"
"excel","atelic"
"chastised","atelic"
"discontinued","telic"
"rewarded","telic"
"abducted","telic"
"voiced","telic"
"unwinding","atelic"
"scattered","telic"
"insured","telic"
"zipped","telic"
"repenting","atelic"
"deputized","telic"
"thrust","telic"
"verify","telic"
"bawled","atelic"
"propelled","telic"
"commanded","telic"
"endeavoured","telic"
"defused","telic"
"bestowed","telic"
"wriggled","atelic"
"swallowed","telic"
"escorted","telic"
"slashed","telic"
"steered","telic"
"nonplussed","telic"
"ascribe","atelic"
"ebbing","atelic"
"broadcasting","atelic"
"detect","telic"
"bashing","atelic"
"enshrouded","telic"
"employed","atelic"
"stung","telic"
"cultured","atelic"
"espied","telic"
"mashed","telic"
"faking","atelic"
"coerce","telic"
"rounded","telic"
"undergone","telic"
"billeted","telic"
"fingered","telic"
"exaggerating","atelic"
"overlooked","dummy_t"
"violate","telic"
"demolished","telic"
"arise","atelic"
"steeped","telic"
"outlive","telic"
"re-established","telic"
"seized","telic"
"insulted","telic"
"soliciting","atelic"
"falsified","telic"
"agreed","telic"
"misplaced","telic"
"lose","telic"
"typeset","atelic"
"repaid","telic"
"perambulating","atelic"
"abstracted","telic"
"commended","telic"
"stilled","telic"
"blubbering","atelic"
"patronize","telic"
"thumped","telic"
"reestablish","telic"
"revoke","telic"
"caressing","atelic"
"stifled","telic"
"fell","telic"
"equalize","telic"
"canvassing","atelic"
"detaches","telic"
"prolong","telic"
"excising","telic"
"revolted","telic"
"illumine","telic"
"procuring","telic"
"Substitute","telic"
"mugged","telic"
"failed","telic"
"poked","telic"
"eat","atelic"
"offset","telic"
"nurtured","atelic"
"superintended","telic"
"perused","telic"
"fabricated","telic"
"stolen","telic"
"demean","telic"
"repaired","telic"
"bombard","telic"
"stirred","atelic"
"step","telic"
"terminate","telic"
"disgorged","telic"
"indict","telic"
"hunting","atelic"
"diagnosed","telic"
"piqued","telic"
"disclaimed","telic"
"usurp","telic"
"surpassing","telic"
"strafe","atelic"
"see","atelic"
"overflowed","telic"
"sample","telic"
"hurled","telic"
"laundered","telic"
"jogging","atelic"
"set","telic"
"plunged","telic"
"recreate","telic"
"snarling","atelic"
"awoke","telic"
"gaped","telic"
"parenting","dummy_t"
"straining","atelic"
"hurting","atelic"
"observing","atelic"
"enriched","telic"
"alternated","atelic"
"discharged","telic"
"tangled","telic"
"offered","telic"
"carve","telic"
"abusing","atelic"
"affirmed","telic"
"kissed","telic"
"petition","telic"
"footing","atelic"
"charge","atelic"
"jingled","telic"
"isolate","telic"
"unburdening","atelic"
"ascertaining","telic"
"diet","atelic"
"renovated","telic"
"collated","telic"
"tippling","atelic"
"phrase","telic"
"profit","atelic"
"shunted","atelic"
"prowling","atelic"
"relinquish","telic"
"planted","telic"
"scrubbing","atelic"
"insert","telic"
"glimpsed","telic"
"searched","telic"
"blundered","telic"
"fizzled","telic"
"condoning","atelic"
"quickens","telic"
"plague","atelic"
"shun","atelic"
"Remind","telic"
"packaged","atelic"
"Says","telic"
"shrink","telic"
"littered","atelic"
"plummeted","telic"
"furnish","atelic"
"diminished","telic"
"assuage","telic"
"waggled","atelic"
"battled","atelic"
"douse","telic"
"banned","telic"
"exacerbated","telic"
"doing","atelic"
"prances","atelic"
"sawed","atelic"
"stagnate","atelic"
"foil","telic"
"awakened","telic"
"rest","atelic"
"splayed","telic"
"spread","telic"
"enlighten","telic"
"christened","telic"
"clarifies","telic"
"unveil","telic"
"sewed","telic"
"portrayed","telic"
"increasing","atelic"
"remarked","telic"
"double-crossed","telic"
"breathed","telic"
"market","dummy_t"
"strolled","atelic"
"fibbing","atelic"
"negotiated","telic"
"raking","dummy_t"
"indicated","telic"
"rape","telic"
"transferred","telic"
"breach","telic"
"raining","atelic"
"hollered","telic"
"bet","telic"
"proliferate","atelic"
"provoked","telic"
"blight","atelic"
"adjourned","telic"
"contributed","telic"
"won","telic"
"drain","telic"
"raiding","atelic"
"drive","atelic"
"deal","atelic"
"pieced","telic"
"perceived","telic"
"unfolding","atelic"
"folded","telic"
"ditched","telic"
"succumbed","telic"
"threaten","atelic"
"amputate","telic"
"rejected","telic"
"jotted","telic"
"adjusting","telic"
"bring","telic"
"sagged","telic"
"punctuate","telic"
"visit","atelic"
"overhauled","telic"
"flying","atelic"
"grew","telic"
"amused","atelic"
"complain","atelic"
"keeled","telic"
"complimenting","atelic"
"sidestepped","telic"
"enquire","telic"
"drafted","telic"
"moved","atelic"
"ran","telic"
"vindicating","atelic"
"double","telic"
"occupied","telic"
"rose","telic"
"phoned","telic"
"discard","telic"
"introduced","telic"
"grinned","telic"
"solaced","telic"
"dwelled","telic"
"pinching","atelic"
"intruded","telic"
"criticized","atelic"
"flame","atelic"
"scrutinizing","atelic"
"planning","atelic"
"jigging","atelic"
"browsing","atelic"
"arrest","telic"
"raged","telic"
"snatched","telic"
"shirk","telic"
"volunteered","telic"
"bulldozed","telic"
"crushed","telic"
"babysit","atelic"
"caught","telic"
"buttoned","telic"
"arrived","telic"
"boasted","telic"
"spurned","telic"
"stuffing","telic"
"stressing","telic"
"sucking","atelic"
"alleviate","telic"
"subjugate","telic"
"carted","atelic"
"swerve","telic"
"killed","telic"
"slide","telic"
"exercises","dummy_t"
"target","telic"
"blinked","telic"
"prevailed","telic"
"debased","telic"
"gossiped","atelic"
"reiterating","telic"
"named","telic"
"crouched","telic"
"spurted","telic"
"submit","telic"
"yanked","telic"
"ground","telic"
"influence","atelic"
"debate","atelic"
"slug","telic"
"crunching","atelic"
"greeted","telic"
"moored","telic"
"directs","atelic"
"boarding","atelic"
"abate","telic"
"decrease","telic"
"abbreviating","atelic"
"inclined","telic"
"playing","atelic"
"persevered","telic"
"nodded","telic"
"disappearing","telic"
"sliced","atelic"
"hassle","telic"
"mature","atelic"
"donating","telic"
"studied","telic"
"gripped","telic"
"enact","atelic"
"elevate","telic"
"gained","telic"
"refer","atelic"
"retraced","telic"
"gave","telic"
"obstructing","telic"
"segmented","telic"
"molded","telic"
"waiving","telic"
"attracted","telic"
"thrashed","telic"
"impose","telic"
"rebelled","atelic"
"rue","atelic"
"amassing","atelic"
"bomb","telic"
"beholding","telic"
"cast","atelic"
"cushioned","telic"
"reopen","telic"
"scrounge","telic"
"explore","telic"
"countenance","telic"
"disassembled","telic"
"carped","telic"
"frosted","telic"
"shopped","telic"
"loosen","telic"
"bolted","telic"
"ousted","telic"
"deigned","telic"
"disregard","telic"
"telephone","atelic"
"book","telic"
"liven","telic"
"vouchsafed","telic"
"flanked","atelic"
"harry","telic"
"utilize","telic"
"displayed","telic"
"presided","telic"
"raced","telic"
"wed","telic"
"laboured","atelic"
"subside","atelic"
"dialed","telic"
"import","telic"
"abolish","telic"
"migrate","atelic"
"renounce","telic"
"assassinated","telic"
"conquered","telic"
"mouth","dummy_t"
"counselled","telic"
"show","telic"
"whack","dummy_t"
"scolding","telic"
"rend","telic"
"forewarned","dummy_t"
"eschew","atelic"
"preach","atelic"
"burrowing","atelic"
"disquieted","telic"
"research","atelic"
"grabbed","telic"
"wronged","telic"
"bounced","atelic"
"mothered","atelic"
"risk","atelic"
"rent","atelic"
"Whets","telic"
"rub","telic"
"hijack","telic"
"recapture","telic"
"designated","telic"
"shooed","telic"
"shut","telic"
"wet","telic"
"imbued","telic"
"settle","telic"
"nudge","telic"
"surmised","telic"
"magnified","telic"
"duplicate","telic"
"commemorate","telic"
"ELECT","telic"
"cautioned","telic"
"puking","atelic"
"head","dummy_t"
"disciplined","telic"
"recited","telic"
"seal","telic"
"dropped","telic"
"damped","telic"
"cross","telic"
"dismantled","telic"
"scrupled","telic"
"apportioned","telic"
"exhibit","atelic"
"deepen","telic"
"mould","atelic"
"overthrowing","telic"
"subtracted","telic"
"declared","telic"
"decomposed","telic"
"flower","atelic"
"enfolded","telic"
"wandered","telic"
"total","telic"
"speculate","atelic"
"displace","telic"
"assented","telic"
"conferred","telic"
"recovered","telic"
"obscuring","telic"
"branding","dummy_t"
"stumbled","telic"
"cooperating","atelic"
"separated","telic"
"stooped","telic"
"oppressed","dummy_t"
"tarries","atelic"
"exonerate","telic"
"lecturing","atelic"
"reached","telic"
"elicit","telic"
"argue","telic"
"rescue","atelic"
"pinpoint","telic"
"hear","atelic"
"unmade","telic"
"transgress","telic"
"decamped","telic"
"ignite","telic"
"hired","telic"
"suing","telic"
"determined","dummy_t"
"bluff","telic"
"ameliorate","telic"
"heals","telic"
"cocked","telic"
"quake","atelic"
"upped","telic"
"summed","telic"
"pierce","telic"
"Pull","telic"
"Forge","telic"
"expiring","atelic"
"hearken","telic"
"transmuted","telic"
"choked","telic"
"exerting","telic"
"typed","dummy_t"
"sank","telic"
"thinning","atelic"
"wobbling","atelic"
"emphasized","telic"
"weaken","atelic"
"wheeling","atelic"
"boxed","telic"
"fight","atelic"
"intervening","telic"
"sought","atelic"
"brightened","telic"
"organised","telic"
"singing","atelic"
"buy","telic"
"lighten","telic"
"teach","telic"
"molesting","telic"
"appointed","telic"
"hustle","telic"
"delve","telic"
"confirmed","telic"
"demonstrate","telic"
"stoked","telic"
"sacked","telic"
"sermonize","telic"
"bowed","telic"
"shudder","atelic"
"hissing","atelic"
"waltz","telic"
"painted","atelic"
"gag","telic"
"generate","atelic"
"strengthened","telic"
"expended","telic"
"brake","telic"
"queries","dummy_t"
"unscrewed","telic"
"expressed","telic"
"seemed","dummy_t"
"imprinted","telic"
"deny","telic"
"wrested","telic"
"advertise","atelic"
"scourged","telic"
"switched","telic"
"inflicting","telic"
"tucked","telic"
"obliterating","dummy_t"
"launching","atelic"
"shrieked","telic"
"belied","telic"
"forego","telic"
"scented","dummy_t"
"quarrelled","telic"
"edit","atelic"
"sauntered","atelic"
"drilled","telic"
"transmitted","telic"
