"Mixed","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"invaded","dynamic","dynamic","dummy_a","telic","telic","dummy_t"
"surprised","dynamic","dynamic","stative","dummy_t","telic","X_atelic"
"executed","dynamic","dynamic","dynamic","telic","telic","telic"
"gliding","dynamic","dynamic","dynamic","telic","atelic","atelic"
"vomited","dynamic","dynamic","dynamic","dummy_t","telic","telic"
"budge","dynamic","dynamic","dynamic","telic","telic","telic"
"disconcerting","dynamic","stative","dummy_a","telic","X_atelic","dummy_t"
"outlining","dynamic","dynamic","dynamic","telic","telic","atelic"
"infer","dynamic","dynamic","stative","telic","telic","X_atelic"
"firing","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"comprised","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"annoying","dynamic","dynamic","stative","atelic","atelic","X_atelic"
"capsized","dynamic","dynamic","dynamic","telic","telic","telic"
"invested","dynamic","dynamic","stative","telic","telic","X_atelic"
"transformed","dynamic","dynamic","dynamic","telic","telic","telic"
"salvaged","dynamic","dynamic","dynamic","telic","telic","telic"
"conversing","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"messed","dynamic","dynamic","dynamic","telic","telic","telic"
"conforms","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"prospered","dynamic","dynamic","dynamic","atelic","atelic","telic"
"scar","dynamic","dynamic","dynamic","telic","telic","telic"
"elongated","dynamic","dynamic","dynamic","atelic","atelic","telic"
"looked","dynamic","dynamic","dynamic","telic","telic","telic"
"befallen","dynamic","dynamic","stative","telic","telic","X_atelic"
"negate","stative","dynamic","stative","X_atelic","telic","X_atelic"
"brandished","dynamic","dynamic","stative","atelic","telic","X_atelic"
"crash","dynamic","dynamic","dynamic","telic","telic","telic"
"cured","dynamic","dynamic","dynamic","telic","telic","telic"
"eliminating","dynamic","dynamic","dynamic","telic","telic","telic"
"slaking","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"fended","dynamic","dynamic","dynamic","telic","telic","telic"
"repealed","dynamic","dynamic","dynamic","telic","telic","telic"
"concurred","dynamic","dynamic","stative","telic","telic","X_atelic"
"staking","dynamic","dynamic","dynamic","telic","telic","atelic"
"spilled","dynamic","dynamic","dynamic","telic","telic","telic"
"master","dynamic","dynamic","dynamic","telic","telic","telic"
"stick","dynamic","dynamic","dynamic","atelic","telic","telic"
"imperil","stative","dynamic","dynamic","X_atelic","telic","telic"
"longed","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"flooded","dynamic","dynamic","dynamic","telic","telic","telic"
"hungered","stative","dynamic","stative","X_atelic","atelic","X_atelic"
"wrangle","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"outfit","dynamic","dynamic","dynamic","telic","telic","telic"
"repine","dynamic","dynamic","dynamic","atelic","atelic","telic"
"Attuned","dynamic","stative","stative","telic","X_atelic","X_atelic"
"gyrating","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"metamorphosed","dynamic","stative","dummy_a","telic","X_atelic","dummy_t"
"deleted","dynamic","dynamic","dynamic","telic","telic","telic"
"twinkle","dynamic","dynamic","dynamic","atelic","telic","atelic"
"believe","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"devolved","dynamic","dynamic","dynamic","telic","telic","telic"
"approximate","dynamic","dynamic","dynamic","telic","telic","atelic"
"advised","dynamic","dynamic","dynamic","telic","telic","telic"
"allowed","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"miscarry","dynamic","dynamic","dynamic","telic","telic","atelic"
"appeal","dynamic","dynamic","dummy_a","telic","telic","dummy_t"
"wields","stative","dynamic","stative","X_atelic","atelic","X_atelic"
"circumventing","dynamic","dynamic","dynamic","telic","telic","telic"
"bake","dynamic","dynamic","dynamic","telic","telic","telic"
"rummaged","dynamic","dynamic","dynamic","atelic","atelic","telic"
"redouble","dynamic","dynamic","dynamic","telic","telic","telic"
"darkened","dynamic","dynamic","stative","telic","telic","X_atelic"
"glanced","dynamic","dynamic","dynamic","telic","telic","telic"
"opened","dynamic","dynamic","dynamic","telic","telic","telic"
"convulsing","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"craning","dynamic","dynamic","stative","telic","telic","X_atelic"
"fished","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"badger","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"expelled","dynamic","dynamic","dynamic","telic","telic","telic"
"scurried","dynamic","dynamic","dynamic","telic","telic","telic"
"bothering","dynamic","dynamic","dynamic","atelic","telic","atelic"
"remember","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"deputising","dynamic","dynamic","dynamic","telic","atelic","atelic"
"dubbed","dynamic","dynamic","dynamic","telic","telic","telic"
"overstepped","dynamic","dynamic","dynamic","telic","telic","telic"
"dedicated","dynamic","stative","stative","atelic","X_atelic","X_atelic"
"moderate","dynamic","dynamic","dynamic","telic","telic","atelic"
"curtailed","dynamic","dynamic","dynamic","telic","telic","telic"
"beseeched","dynamic","dynamic","dynamic","atelic","atelic","telic"
"witness","dynamic","dynamic","dynamic","telic","telic","telic"
"fulfil","dynamic","dynamic","stative","telic","telic","X_atelic"
"screamed","dynamic","dynamic","dynamic","atelic","telic","telic"
"retched","dynamic","dynamic","dynamic","atelic","telic","telic"
"complicated","dynamic","dynamic","stative","telic","telic","X_atelic"
"swamp","dynamic","dynamic","dynamic","telic","telic","telic"
"deferred","dynamic","dynamic","dynamic","telic","telic","telic"
"consigned","dynamic","dynamic","dynamic","telic","telic","telic"
"pestering","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"familiarizes","dynamic","dynamic","dynamic","telic","atelic","atelic"
"bare","dynamic","dynamic","dynamic","telic","telic","telic"
"underlies","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"inspected","dynamic","dynamic","dynamic","telic","telic","atelic"
"knocked","dynamic","dynamic","dynamic","atelic","telic","telic"
"curbed","dynamic","dynamic","dynamic","telic","telic","telic"
"uplifted","dynamic","stative","dummy_a","telic","X_atelic","dummy_t"
"professed","dynamic","dynamic","dynamic","telic","atelic","telic"
"relented","dynamic","dynamic","dynamic","telic","telic","telic"
"consummated","dynamic","dynamic","dynamic","telic","telic","telic"
"disposed","dynamic","dynamic","dynamic","telic","telic","telic"
"wolfed","dynamic","dynamic","dynamic","telic","telic","telic"
"repeated","dynamic","dynamic","dynamic","telic","telic","telic"
"trod","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"shower","dynamic","dynamic","dynamic","telic","telic","telic"
"examined","dynamic","dynamic","dynamic","atelic","telic","telic"
"covered","dynamic","dynamic","stative","telic","telic","X_atelic"
"belonged","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"devoting","dynamic","dynamic","dynamic","atelic","telic","telic"
"boosted","dynamic","dynamic","dynamic","atelic","telic","atelic"
"trampled","dynamic","dynamic","stative","telic","atelic","X_atelic"
"predated","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"severing","dynamic","dynamic","dynamic","telic","telic","telic"
"orbits","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"dangled","dynamic","dynamic","stative","atelic","atelic","X_atelic"
"fortify","dynamic","dynamic","dynamic","telic","telic","telic"
"abounded","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"fretting","dummy_a","dynamic","dynamic","dummy_t","atelic","atelic"
"abandoned","dynamic","dynamic","dynamic","telic","telic","telic"
"lodged","stative","dynamic","dynamic","X_atelic","atelic","telic"
"waken","dynamic","dynamic","dynamic","telic","telic","telic"
"acquit","dynamic","dynamic","dynamic","telic","telic","telic"
"sputtered","dynamic","dynamic","dynamic","telic","atelic","telic"
"emboss","dynamic","dynamic","dynamic","atelic","telic","atelic"
"invented","dynamic","dynamic","dynamic","telic","telic","telic"
"fantasize","dynamic","dynamic","dynamic","atelic","atelic","telic"
"misfired","dynamic","dynamic","dynamic","telic","telic","telic"
"glowing","dynamic","dynamic","stative","atelic","atelic","X_atelic"
"glued","dynamic","stative","stative","telic","X_atelic","X_atelic"
"overruled","dynamic","dynamic","dynamic","telic","telic","telic"
"projected","dynamic","dynamic","dynamic","telic","telic","telic"
"patching","dynamic","dynamic","dynamic","atelic","telic","telic"
"informed","dynamic","dynamic","dynamic","telic","telic","telic"
"outdone","dynamic","dynamic","dynamic","telic","telic","telic"
"progressed","dynamic","dynamic","dynamic","telic","atelic","telic"
"people","dynamic","dynamic","dynamic","telic","atelic","atelic"
"benefit","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"evolve","dynamic","dynamic","dynamic","telic","atelic","telic"
"compounded","dynamic","dynamic","dynamic","telic","telic","telic"
"positioned","dynamic","dynamic","stative","telic","telic","X_atelic"
"enveloping","dynamic","dynamic","dummy_a","atelic","telic","dummy_t"
"stabbed","dynamic","dynamic","stative","telic","telic","X_atelic"
"rankled","stative","dynamic","dynamic","X_atelic","atelic","telic"
"appeared","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"committed","dynamic","dynamic","dynamic","telic","telic","telic"
"faded","dynamic","dynamic","dynamic","telic","atelic","telic"
"inverting","dynamic","dynamic","dynamic","telic","telic","telic"
"augment","dynamic","dynamic","dynamic","telic","telic","telic"
"balled","dynamic","dynamic","dynamic","telic","telic","telic"
"reassure","dynamic","dynamic","stative","telic","telic","X_atelic"
"looms","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"Treated","dynamic","dynamic","dummy_a","telic","telic","dummy_t"
"smiled","dynamic","dynamic","dynamic","telic","telic","telic"
"attempted","dynamic","dynamic","dynamic","atelic","telic","atelic"
"signalled","dynamic","dynamic","dynamic","telic","telic","telic"
"arraigning","dynamic","dynamic","dynamic","telic","telic","telic"
"mired","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"whooped","dynamic","dynamic","dynamic","atelic","telic","atelic"
"noticing","stative","dynamic","stative","X_atelic","telic","X_atelic"
"exasperated","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"trailed","dynamic","dynamic","dynamic","telic","atelic","telic"
"stamp","dynamic","dynamic","dynamic","telic","telic","telic"
"apprehended","dynamic","dynamic","stative","telic","telic","X_atelic"
"accumulated","dynamic","dynamic","dynamic","telic","telic","telic"
"refrigerated","dynamic","dynamic","dynamic","telic","telic","telic"
"melted","stative","dynamic","dynamic","X_atelic","telic","telic"
"accelerated","dynamic","dynamic","dynamic","atelic","telic","telic"
"lunging","dummy_a","stative","dummy_a","dummy_t","X_atelic","dummy_t"
"withheld","dynamic","dynamic","stative","atelic","telic","X_atelic"
"evicted","dynamic","dynamic","dynamic","telic","telic","telic"
"streaming","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"feel","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"cajoled","dynamic","dynamic","dynamic","telic","telic","telic"
"collaborated","dynamic","dynamic","stative","atelic","atelic","X_atelic"
"forgot","stative","dynamic","stative","X_atelic","telic","X_atelic"
"disseminate","dynamic","dynamic","dynamic","telic","telic","telic"
"outlast","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"nourish","stative","dynamic","dynamic","X_atelic","atelic","atelic"
"forwarded","dynamic","dynamic","dynamic","telic","telic","telic"
"waste","stative","dynamic","dynamic","X_atelic","telic","atelic"
"maltreated","dynamic","dynamic","stative","telic","atelic","X_atelic"
"ransom","dynamic","dynamic","dynamic","telic","telic","telic"
"creaking","stative","dynamic","dynamic","X_atelic","telic","atelic"
"mimic","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"relax","stative","dynamic","dynamic","X_atelic","atelic","atelic"
"uncoiled","dynamic","dynamic","dynamic","telic","telic","telic"
"afford","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"appended","dynamic","dynamic","dynamic","telic","telic","telic"
"filled","dynamic","dynamic","dynamic","telic","telic","telic"
"title","dynamic","dynamic","dynamic","telic","telic","telic"
"abetted","stative","dynamic","stative","X_atelic","telic","X_atelic"
"use","dynamic","dynamic","dynamic","telic","atelic","atelic"
"crackled","dynamic","dynamic","dynamic","atelic","telic","atelic"
"terrorizing","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"struck","dynamic","dynamic","dynamic","telic","telic","telic"
"convening","dynamic","dynamic","dynamic","telic","telic","telic"
"parcel","stative","dynamic","dynamic","X_atelic","telic","telic"
"preening","dynamic","dynamic","dynamic","telic","atelic","atelic"
"embroiled","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"rebuffing","dynamic","dynamic","dynamic","telic","telic","atelic"
"occasioned","dynamic","dynamic","stative","telic","telic","X_atelic"
"mapped","dynamic","dynamic","dynamic","telic","telic","telic"
"permeated","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"occurred","stative","dynamic","dynamic","X_atelic","telic","telic"
"reckoned","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"vault","dynamic","dynamic","dynamic","telic","telic","telic"
"loan","dynamic","dynamic","dynamic","telic","telic","telic"
"chopped","dynamic","dynamic","dynamic","telic","telic","telic"
"skinned","dynamic","dynamic","dynamic","dummy_t","telic","atelic"
"RELOCATE","dynamic","dynamic","dynamic","telic","telic","telic"
"impeded","dynamic","dynamic","dynamic","telic","telic","telic"
"obviated","stative","dynamic","dynamic","X_atelic","telic","telic"
"cursing","dynamic","dynamic","dynamic","atelic","telic","atelic"
"standing","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"clubbing","dummy_a","dynamic","dynamic","dummy_t","telic","atelic"
"singed","dynamic","dynamic","dynamic","telic","telic","telic"
"engulf","dynamic","dynamic","dynamic","telic","telic","telic"
"conjoined","stative","dynamic","stative","X_atelic","telic","X_atelic"
"count","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"sparkles","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"parley","dynamic","dynamic","dynamic","atelic","telic","atelic"
"hugging","dynamic","dynamic","stative","telic","telic","X_atelic"
"fathom","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"TRY","dynamic","dynamic","dynamic","telic","telic","telic"
"venerates","stative","stative","dynamic","X_atelic","X_atelic","atelic"
"loaded","dynamic","dynamic","dynamic","telic","telic","telic"
"corroborated","dynamic","dynamic","dynamic","telic","telic","telic"
"preempt","dynamic","dynamic","dynamic","telic","telic","telic"
"coughing","dynamic","dynamic","dynamic","atelic","telic","atelic"
"fed","dynamic","dynamic","dynamic","atelic","telic","atelic"
"returned","dynamic","dynamic","dynamic","telic","telic","telic"
"skimmed","dynamic","dynamic","dynamic","atelic","telic","atelic"
"fudge","dynamic","dynamic","dynamic","atelic","telic","telic"
"brooking","dummy_a","stative","dynamic","dummy_t","X_atelic","atelic"
"enrol","dynamic","dynamic","dynamic","telic","telic","telic"
"exhausted","stative","dynamic","dynamic","X_atelic","telic","telic"
"heralded","dynamic","dynamic","dynamic","telic","telic","telic"
"envied","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"sensed","stative","dynamic","dynamic","X_atelic","telic","telic"
"talking","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"menaced","dynamic","dynamic","dynamic","atelic","telic","telic"
"pitch","dynamic","dynamic","dynamic","telic","telic","telic"
"subdued","dynamic","dynamic","dynamic","telic","telic","telic"
"trotted","dynamic","dynamic","dynamic","telic","atelic","telic"
"disheartened","dynamic","dynamic","stative","telic","telic","X_atelic"
"sort","dynamic","dynamic","dynamic","telic","telic","atelic"
"notify","dynamic","dynamic","dynamic","telic","telic","telic"
"strip","dynamic","dynamic","dynamic","telic","telic","telic"
"converted","dynamic","dynamic","dynamic","telic","telic","telic"
"osculating","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"paralysed","stative","dynamic","stative","X_atelic","telic","X_atelic"
"succour","dynamic","dynamic","dynamic","telic","atelic","telic"
"strapped","stative","dynamic","stative","X_atelic","telic","X_atelic"
"shielded","stative","dynamic","stative","X_atelic","atelic","X_atelic"
"balancing","stative","dynamic","stative","X_atelic","atelic","X_atelic"
"testing","dynamic","dynamic","dynamic","telic","atelic","atelic"
"imbibes","stative","dynamic","stative","X_atelic","telic","X_atelic"
"insinuated","stative","dynamic","dynamic","X_atelic","telic","telic"
"soften","stative","dynamic","dynamic","X_atelic","atelic","telic"
"torch","dynamic","dynamic","dynamic","telic","telic","telic"
"chuck","dynamic","dynamic","dynamic","atelic","telic","atelic"
"relayed","dynamic","dynamic","dynamic","telic","telic","telic"
"bent","dynamic","dynamic","dynamic","telic","telic","telic"
"debunked","dynamic","dynamic","stative","telic","telic","X_atelic"
"grant","dynamic","dynamic","dynamic","telic","telic","telic"
"feared","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"likened","stative","dynamic","dynamic","X_atelic","telic","telic"
"credit","stative","dynamic","stative","X_atelic","telic","X_atelic"
"blame","stative","dynamic","stative","X_atelic","telic","X_atelic"
"triggered","dynamic","dynamic","dynamic","telic","telic","telic"
"dwarf","dynamic","dynamic","dynamic","telic","telic","atelic"
"nursed","stative","stative","dynamic","X_atelic","X_atelic","atelic"
"skips","stative","dynamic","stative","X_atelic","telic","X_atelic"
"surrounded","dynamic","dynamic","stative","telic","telic","X_atelic"
"marred","dynamic","dynamic","stative","telic","telic","X_atelic"
"delivered","dynamic","dynamic","dynamic","telic","telic","telic"
"reply","dynamic","dynamic","dynamic","telic","telic","telic"
"disassociating","stative","dynamic","stative","X_atelic","telic","X_atelic"
"attitudinizing","stative","dynamic","dummy_a","X_atelic","atelic","atelic"
"overmastered","dynamic","dynamic","stative","telic","telic","X_atelic"
"illustrated","stative","dynamic","stative","X_atelic","telic","X_atelic"
"hinged","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"curved","dummy_a","stative","dummy_a","dummy_t","X_atelic","dummy_t"
"inherited","stative","dynamic","stative","X_atelic","telic","X_atelic"
"drowned","dynamic","dynamic","stative","telic","telic","X_atelic"
"tape","dynamic","dynamic","dynamic","atelic","telic","atelic"
"strayed","dynamic","dynamic","dynamic","telic","telic","telic"
"filming","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"journeyed","dynamic","dynamic","dynamic","telic","atelic","telic"
"crept","dynamic","dynamic","dynamic","telic","telic","telic"
"distracted","stative","dynamic","stative","X_atelic","telic","X_atelic"
"constructed","dynamic","dynamic","dynamic","telic","telic","telic"
"confiscated","dynamic","dynamic","dynamic","telic","telic","telic"
"upset","dynamic","stative","stative","telic","X_atelic","X_atelic"
"lengthened","dynamic","dynamic","dynamic","telic","telic","telic"
"mending","dynamic","dynamic","dynamic","telic","telic","telic"
"schedule","stative","dynamic","dynamic","X_atelic","telic","telic"
"vanished","dynamic","dynamic","dynamic","telic","telic","telic"
"explained","dynamic","dynamic","dynamic","telic","telic","telic"
"bite","dynamic","dynamic","dynamic","telic","telic","telic"
"gauge","stative","dynamic","dynamic","X_atelic","telic","atelic"
"applauded","dynamic","dynamic","dynamic","telic","atelic","telic"
"mention","dynamic","dynamic","dynamic","telic","telic","telic"
"hooked","dynamic","dynamic","dynamic","telic","telic","telic"
"rotating","dynamic","dynamic","dynamic","atelic","telic","atelic"
"altered","stative","dynamic","dynamic","X_atelic","telic","telic"
"relishing","stative","dynamic","stative","X_atelic","atelic","X_atelic"
"skidded","dynamic","dynamic","dynamic","telic","telic","telic"
"find","dynamic","dynamic","dynamic","telic","telic","telic"
"brooding","dummy_a","stative","dummy_a","dummy_t","X_atelic","dummy_t"
"protested","dynamic","dynamic","dynamic","telic","telic","telic"
"pressured","dynamic","dynamic","stative","atelic","atelic","X_atelic"
"evaluate","dynamic","dynamic","dynamic","telic","telic","telic"
"subject","dynamic","dynamic","dynamic","telic","telic","telic"
"squeezed","dynamic","dynamic","dynamic","telic","telic","telic"
"feast","dynamic","dynamic","dynamic","telic","atelic","telic"
"tailored","dynamic","dynamic","dynamic","telic","telic","telic"
"heaved","dynamic","dynamic","dynamic","telic","telic","telic"
"monitoring","stative","dynamic","dynamic","X_atelic","atelic","atelic"
"back","dynamic","dynamic","stative","dummy_t","telic","X_atelic"
"assimilates","dynamic","dynamic","stative","telic","telic","X_atelic"
"hoped","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"thrilled","stative","dynamic","stative","X_atelic","telic","X_atelic"
"stalking","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"printing","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"impairs","stative","dynamic","stative","X_atelic","telic","X_atelic"
"locked","stative","dynamic","dynamic","X_atelic","telic","telic"
"took","dynamic","dynamic","dynamic","telic","telic","telic"
"file","dummy_a","dummy_a","dummy_a","dummy_t","dummy_t","dummy_t"
"trickle","dynamic","dynamic","dynamic","telic","atelic","atelic"
"combine","dynamic","dynamic","dynamic","telic","telic","telic"
"baiting","dynamic","dynamic","dynamic","atelic","telic","atelic"
"manned","stative","dynamic","stative","X_atelic","telic","X_atelic"
"writhing","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"missing","dummy_a","dynamic","dummy_a","dummy_t","telic","dummy_t"
"trained","dynamic","dynamic","dynamic","telic","atelic","telic"
"deflect","dynamic","dynamic","dynamic","telic","telic","telic"
"brewing","dynamic","dynamic","dynamic","telic","telic","atelic"
"dogged","dynamic","dynamic","stative","atelic","telic","X_atelic"
"numbed","stative","dynamic","dummy_a","X_atelic","telic","dummy_t"
"tussling","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"chuckled","dynamic","dynamic","dynamic","telic","telic","atelic"
"ignored","stative","dynamic","stative","X_atelic","telic","X_atelic"
"interpreted","dynamic","dynamic","dynamic","atelic","telic","atelic"
"cleanse","dynamic","dynamic","dynamic","telic","telic","telic"
"ferry","dynamic","dynamic","dynamic","atelic","telic","atelic"
"astounds","stative","dynamic","stative","X_atelic","telic","X_atelic"
"dried","dynamic","dynamic","dynamic","telic","telic","telic"
"accompanied","stative","dynamic","stative","X_atelic","atelic","X_atelic"
"pound","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"serve","dynamic","dynamic","dynamic","telic","telic","telic"
"hosting","stative","dynamic","dynamic","X_atelic","atelic","atelic"
"appeased","dynamic","dynamic","stative","telic","telic","X_atelic"
"lugged","dynamic","dynamic","dynamic","telic","telic","telic"
"shocked","dynamic","dynamic","stative","telic","telic","X_atelic"
"blasted","dynamic","dynamic","stative","telic","telic","X_atelic"
"revenge","dynamic","dynamic","dynamic","telic","telic","telic"
"tramped","dynamic","dynamic","dynamic","atelic","atelic","telic"
"comparing","dynamic","dynamic","dynamic","atelic","telic","atelic"
"propagated","dynamic","dynamic","dynamic","telic","atelic","telic"
"water","dynamic","dynamic","dynamic","telic","telic","telic"
"passed","dynamic","dynamic","dynamic","telic","telic","telic"
"competing","dynamic","dynamic","dummy_a","atelic","atelic","dummy_t"
"postulate","dynamic","dynamic","dynamic","telic","telic","telic"
"rally","dynamic","dynamic","dynamic","telic","telic","telic"
"dipped","dynamic","dynamic","dynamic","telic","telic","telic"
"affix","dynamic","dynamic","dynamic","telic","telic","telic"
"clinging","dynamic","stative","stative","atelic","X_atelic","X_atelic"
"appreciated","stative","dynamic","stative","X_atelic","telic","X_atelic"
"sustain","dynamic","stative","dynamic","atelic","X_atelic","atelic"
"shepherding","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"beat","dynamic","dynamic","dynamic","telic","telic","telic"
"squashed","dynamic","dynamic","dynamic","telic","telic","telic"
"resist","dynamic","stative","dynamic","atelic","X_atelic","telic"
"dilate","dynamic","dynamic","dynamic","telic","telic","telic"
"grumbled","dynamic","dynamic","dynamic","atelic","telic","telic"
"chafe","dynamic","dynamic","dynamic","telic","atelic","atelic"
"muttered","dynamic","dynamic","dynamic","telic","telic","telic"
"answer","dynamic","dynamic","dynamic","telic","telic","telic"
"replace","dynamic","dynamic","dynamic","telic","telic","telic"
"sympathised","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"strewed","dynamic","stative","stative","telic","X_atelic","X_atelic"
"fettered","dynamic","dynamic","stative","telic","telic","X_atelic"
"chatting","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"crumple","dynamic","dynamic","dynamic","telic","telic","telic"
"tending","stative","stative","dynamic","X_atelic","X_atelic","atelic"
"eluded","dynamic","dynamic","dynamic","telic","telic","telic"
"mint","dynamic","dynamic","dynamic","telic","telic","atelic"
"pointed","dynamic","dynamic","dynamic","telic","telic","telic"
"stimulating","dynamic","dynamic","dynamic","telic","atelic","telic"
"subscribe","stative","stative","stative","X_atelic","X_atelic","X_atelic"
"borrow","dynamic","dynamic","dynamic","telic","telic","atelic"
"paralyzed","dynamic","dynamic","stative","telic","telic","X_atelic"
"tailing","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"striding","dynamic","dynamic","dynamic","atelic","atelic","atelic"
"classified","dynamic","dynamic","dynamic","telic","telic","telic"
"stage","dynamic","dynamic","dynamic","telic","telic","atelic"
