"cured","telic","telic","telic"
"eliminating","telic","telic","telic"
"slaking","atelic","atelic","atelic"
"fended","telic","telic","telic"
"repealed","telic","telic","telic"
"concurred","telic","telic","X_atelic"
"staking","telic","telic","atelic"
"spilled","telic","telic","telic"
"master","telic","telic","telic"
"stick","atelic","telic","telic"
"imperil","X_atelic","telic","telic"
"longed","X_atelic","X_atelic","X_atelic"
"flooded","telic","telic","telic"
"hungered","X_atelic","atelic","X_atelic"
"wrangle","atelic","atelic","atelic"
"outfit","telic","telic","telic"
"repine","atelic","atelic","telic"
"Attuned","telic","X_atelic","X_atelic"
"gyrating","atelic","atelic","atelic"
"metamorphosed","telic","X_atelic","dummy_t"
"deleted","telic","telic","telic"
"twinkle","atelic","telic","atelic"
"believe","X_atelic","X_atelic","X_atelic"
"devolved","telic","telic","telic"
"approximate","telic","telic","atelic"
"advised","telic","telic","telic"
"allowed","X_atelic","X_atelic","X_atelic"
"miscarry","telic","telic","atelic"
"appeal","telic","telic","dummy_t"
"wields","X_atelic","atelic","X_atelic"
"circumventing","telic","telic","telic"
"bake","telic","telic","telic"
"rummaged","atelic","atelic","telic"
"redouble","telic","telic","telic"
"darkened","telic","telic","X_atelic"
"glanced","telic","telic","telic"
"opened","telic","telic","telic"
"convulsing","atelic","atelic","atelic"
"craning","telic","telic","X_atelic"
"fished","atelic","atelic","atelic"
"badger","atelic","atelic","atelic"
"expelled","telic","telic","telic"
"scurried","telic","telic","telic"
"bothering","atelic","telic","atelic"
"remember","X_atelic","X_atelic","X_atelic"
"deputising","telic","atelic","atelic"
"dubbed","telic","telic","telic"
"overstepped","telic","telic","telic"
"dedicated","atelic","X_atelic","X_atelic"
"moderate","telic","telic","atelic"
"curtailed","telic","telic","telic"
"beseeched","atelic","atelic","telic"
"witness","telic","telic","telic"
"fulfil","telic","telic","X_atelic"
"screamed","atelic","telic","telic"
"retched","atelic","telic","telic"
"complicated","telic","telic","X_atelic"
"swamp","telic","telic","telic"
"deferred","telic","telic","telic"
"consigned","telic","telic","telic"
"pestering","atelic","atelic","atelic"
"familiarizes","telic","atelic","atelic"
"bare","telic","telic","telic"
"underlies","X_atelic","X_atelic","X_atelic"
"inspected","telic","telic","atelic"
"knocked","atelic","telic","telic"
"curbed","telic","telic","telic"
"uplifted","telic","X_atelic","dummy_t"
"professed","telic","atelic","telic"
"relented","telic","telic","telic"
"consummated","telic","telic","telic"
"disposed","telic","telic","telic"
"wolfed","telic","telic","telic"
"repeated","telic","telic","telic"
"trod","atelic","atelic","atelic"
"shower","telic","telic","telic"
"examined","atelic","telic","telic"
"covered","telic","telic","X_atelic"
"belonged","X_atelic","X_atelic","X_atelic"
"devoting","atelic","telic","telic"
"boosted","atelic","telic","atelic"
"trampled","telic","atelic","X_atelic"
"predated","X_atelic","X_atelic","X_atelic"
"severing","telic","telic","telic"
"orbits","atelic","atelic","atelic"
"dangled","atelic","atelic","X_atelic"
"fortify","telic","telic","telic"
"abounded","X_atelic","X_atelic","X_atelic"
"fretting","dummy_t","atelic","atelic"
"abandoned","telic","telic","telic"
"lodged","X_atelic","atelic","telic"
"waken","telic","telic","telic"
"acquit","telic","telic","telic"
"sputtered","telic","atelic","telic"
"emboss","atelic","telic","atelic"
"invented","telic","telic","telic"
"fantasize","atelic","atelic","telic"
"misfired","telic","telic","telic"
"glowing","atelic","atelic","X_atelic"
"glued","telic","X_atelic","X_atelic"
"overruled","telic","telic","telic"
"projected","telic","telic","telic"
"patching","atelic","telic","telic"
"informed","telic","telic","telic"
"outdone","telic","telic","telic"
"progressed","telic","atelic","telic"
"people","telic","atelic","atelic"
"benefit","X_atelic","X_atelic","X_atelic"
"evolve","telic","atelic","telic"
"compounded","telic","telic","telic"
"positioned","telic","telic","X_atelic"
"enveloping","atelic","telic","dummy_t"
"stabbed","telic","telic","X_atelic"
"rankled","X_atelic","atelic","telic"
"appeared","X_atelic","X_atelic","X_atelic"
"committed","telic","telic","telic"
"faded","telic","atelic","telic"
"inverting","telic","telic","telic"
"augment","telic","telic","telic"
"balled","telic","telic","telic"
"reassure","telic","telic","X_atelic"
"looms","X_atelic","X_atelic","X_atelic"
"Treated","telic","telic","dummy_t"
"smiled","telic","telic","telic"
"attempted","atelic","telic","atelic"
"signalled","telic","telic","telic"
"arraigning","telic","telic","telic"
"mired","X_atelic","X_atelic","X_atelic"
"whooped","atelic","telic","atelic"
"noticing","X_atelic","telic","X_atelic"
"exasperated","X_atelic","X_atelic","X_atelic"
"trailed","telic","atelic","telic"
"stamp","telic","telic","telic"
"apprehended","telic","telic","X_atelic"
"accumulated","telic","telic","telic"
"refrigerated","telic","telic","telic"
"melted","X_atelic","telic","telic"
"accelerated","atelic","telic","telic"
"lunging","dummy_t","X_atelic","dummy_t"
"withheld","atelic","telic","X_atelic"
"evicted","telic","telic","telic"
"streaming","atelic","atelic","atelic"
"feel","X_atelic","X_atelic","X_atelic"
"cajoled","telic","telic","telic"
"collaborated","atelic","atelic","X_atelic"
"forgot","X_atelic","telic","X_atelic"
"disseminate","telic","telic","telic"
"outlast","X_atelic","X_atelic","X_atelic"
"nourish","X_atelic","atelic","atelic"
"forwarded","telic","telic","telic"
"waste","X_atelic","telic","atelic"
"maltreated","telic","atelic","X_atelic"
"ransom","telic","telic","telic"
"creaking","X_atelic","telic","atelic"
"mimic","atelic","atelic","atelic"
"relax","X_atelic","atelic","atelic"
"uncoiled","telic","telic","telic"
"afford","X_atelic","X_atelic","X_atelic"
"appended","telic","telic","telic"
"filled","telic","telic","telic"
"title","telic","telic","telic"
"abetted","X_atelic","telic","X_atelic"
"use","telic","atelic","atelic"
"crackled","atelic","telic","atelic"
"terrorizing","atelic","atelic","atelic"
"struck","telic","telic","telic"
"convening","telic","telic","telic"
"parcel","X_atelic","telic","telic"
"preening","telic","atelic","atelic"
"embroiled","X_atelic","X_atelic","X_atelic"
"rebuffing","telic","telic","atelic"
"occasioned","telic","telic","X_atelic"
"mapped","telic","telic","telic"
"permeated","X_atelic","X_atelic","X_atelic"
"occurred","X_atelic","telic","telic"
"reckoned","X_atelic","X_atelic","X_atelic"
"vault","telic","telic","telic"
"loan","telic","telic","telic"
"chopped","telic","telic","telic"
"skinned","dummy_t","telic","atelic"
"RELOCATE","telic","telic","telic"
"impeded","telic","telic","telic"
"obviated","X_atelic","telic","telic"
"cursing","atelic","telic","atelic"
"standing","X_atelic","X_atelic","X_atelic"
"clubbing","dummy_t","telic","atelic"
"singed","telic","telic","telic"
"engulf","telic","telic","telic"
"conjoined","X_atelic","telic","X_atelic"
"count","X_atelic","X_atelic","X_atelic"
"sparkles","X_atelic","X_atelic","X_atelic"
"parley","atelic","telic","atelic"
"hugging","telic","telic","X_atelic"
"fathom","X_atelic","X_atelic","X_atelic"
"TRY","telic","telic","telic"
"venerates","X_atelic","X_atelic","atelic"
"loaded","telic","telic","telic"
"corroborated","telic","telic","telic"
"preempt","telic","telic","telic"
"coughing","atelic","telic","atelic"
"fed","atelic","telic","atelic"
"returned","telic","telic","telic"
"skimmed","atelic","telic","atelic"
"fudge","atelic","telic","telic"
"brooking","dummy_t","X_atelic","atelic"
"enrol","telic","telic","telic"
"exhausted","X_atelic","telic","telic"
"heralded","telic","telic","telic"
"envied","X_atelic","X_atelic","X_atelic"
"sensed","X_atelic","telic","telic"
"talking","atelic","atelic","atelic"
"menaced","atelic","telic","telic"
"pitch","telic","telic","telic"
"subdued","telic","telic","telic"
"trotted","telic","atelic","telic"
"disheartened","telic","telic","X_atelic"
"sort","telic","telic","atelic"
"notify","telic","telic","telic"
"strip","telic","telic","telic"
"converted","telic","telic","telic"
"osculating","atelic","atelic","atelic"
"paralysed","X_atelic","telic","X_atelic"
"succour","telic","atelic","telic"
"strapped","X_atelic","telic","X_atelic"
"shielded","X_atelic","atelic","X_atelic"
"balancing","X_atelic","atelic","X_atelic"
"testing","telic","atelic","atelic"
"imbibes","X_atelic","telic","X_atelic"
"insinuated","X_atelic","telic","telic"
"soften","X_atelic","atelic","telic"
"torch","telic","telic","telic"
"chuck","atelic","telic","atelic"
"relayed","telic","telic","telic"
"bent","telic","telic","telic"
"debunked","telic","telic","X_atelic"
"grant","telic","telic","telic"
"feared","X_atelic","X_atelic","X_atelic"
"likened","X_atelic","telic","telic"
"credit","X_atelic","telic","X_atelic"
"blame","X_atelic","telic","X_atelic"
"triggered","telic","telic","telic"
"dwarf","telic","telic","atelic"
"nursed","X_atelic","X_atelic","atelic"
"skips","X_atelic","telic","X_atelic"
"surrounded","telic","telic","X_atelic"
"marred","telic","telic","X_atelic"
"delivered","telic","telic","telic"
"reply","telic","telic","telic"
"disassociating","X_atelic","telic","X_atelic"
"attitudinizing","X_atelic","atelic","atelic"
"overmastered","telic","telic","X_atelic"
"illustrated","X_atelic","telic","X_atelic"
"hinged","X_atelic","X_atelic","X_atelic"
"curved","dummy_t","X_atelic","dummy_t"
"inherited","X_atelic","telic","X_atelic"
"drowned","telic","telic","X_atelic"
"tape","atelic","telic","atelic"
"strayed","telic","telic","telic"
"filming","atelic","atelic","atelic"
"journeyed","telic","atelic","telic"
"crept","telic","telic","telic"
"distracted","X_atelic","telic","X_atelic"
"constructed","telic","telic","telic"
"confiscated","telic","telic","telic"
"upset","telic","X_atelic","X_atelic"
"lengthened","telic","telic","telic"
"mending","telic","telic","telic"
"schedule","X_atelic","telic","telic"
"vanished","telic","telic","telic"
"explained","telic","telic","telic"
"bite","telic","telic","telic"
"gauge","X_atelic","telic","atelic"
"applauded","telic","atelic","telic"
"mention","telic","telic","telic"
"hooked","telic","telic","telic"
"rotating","atelic","telic","atelic"
"altered","X_atelic","telic","telic"
"relishing","X_atelic","atelic","X_atelic"
"skidded","telic","telic","telic"
"find","telic","telic","telic"
"brooding","dummy_t","X_atelic","dummy_t"
"protested","telic","telic","telic"
"pressured","atelic","atelic","X_atelic"
"evaluate","telic","telic","telic"
"subject","telic","telic","telic"
"squeezed","telic","telic","telic"
"feast","telic","atelic","telic"
"tailored","telic","telic","telic"
"heaved","telic","telic","telic"
"monitoring","X_atelic","atelic","atelic"
"back","dummy_t","telic","X_atelic"
"assimilates","telic","telic","X_atelic"
"hoped","X_atelic","X_atelic","X_atelic"
"thrilled","X_atelic","telic","X_atelic"
"stalking","atelic","atelic","atelic"
"printing","atelic","atelic","atelic"
"impairs","X_atelic","telic","X_atelic"
"locked","X_atelic","telic","telic"
"took","telic","telic","telic"
"file","dummy_t","dummy_t","dummy_t"
"trickle","telic","atelic","atelic"
"combine","telic","telic","telic"
"baiting","atelic","telic","atelic"
"manned","X_atelic","telic","X_atelic"
"writhing","atelic","atelic","atelic"
"missing","dummy_t","telic","dummy_t"
"trained","telic","atelic","telic"
"deflect","telic","telic","telic"
"brewing","telic","telic","atelic"
"dogged","atelic","telic","X_atelic"
"numbed","X_atelic","telic","dummy_t"
"tussling","atelic","atelic","atelic"
"chuckled","telic","telic","atelic"
"ignored","X_atelic","telic","X_atelic"
"interpreted","atelic","telic","atelic"
"cleanse","telic","telic","telic"
"ferry","atelic","telic","atelic"
"astounds","X_atelic","telic","X_atelic"
"dried","telic","telic","telic"
"accompanied","X_atelic","atelic","X_atelic"
"pound","atelic","atelic","atelic"
"serve","telic","telic","telic"
"hosting","X_atelic","atelic","atelic"
"appeased","telic","telic","X_atelic"
"lugged","telic","telic","telic"
"shocked","telic","telic","X_atelic"
"blasted","telic","telic","X_atelic"
"revenge","telic","telic","telic"
"tramped","atelic","atelic","telic"
"comparing","atelic","telic","atelic"
"propagated","telic","atelic","telic"
"water","telic","telic","telic"
"passed","telic","telic","telic"
"competing","atelic","atelic","dummy_t"
"postulate","telic","telic","telic"
"rally","telic","telic","telic"
"dipped","telic","telic","telic"
"affix","telic","telic","telic"
"clinging","atelic","X_atelic","X_atelic"
"appreciated","X_atelic","telic","X_atelic"
"sustain","atelic","X_atelic","atelic"
"shepherding","atelic","atelic","atelic"
"beat","telic","telic","telic"
"squashed","telic","telic","telic"
"resist","atelic","X_atelic","telic"
"dilate","telic","telic","telic"
"grumbled","atelic","telic","telic"
"chafe","telic","atelic","atelic"
"muttered","telic","telic","telic"
"answer","telic","telic","telic"
"replace","telic","telic","telic"
"sympathised","X_atelic","X_atelic","X_atelic"
"strewed","telic","X_atelic","X_atelic"
"fettered","telic","telic","X_atelic"
"chatting","atelic","atelic","atelic"
"crumple","telic","telic","telic"
"tending","X_atelic","X_atelic","atelic"
"eluded","telic","telic","telic"
"mint","telic","telic","atelic"
"pointed","telic","telic","telic"
"stimulating","telic","atelic","telic"
"subscribe","X_atelic","X_atelic","X_atelic"
"borrow","telic","telic","atelic"
"paralyzed","telic","telic","X_atelic"
"tailing","atelic","atelic","atelic"
"striding","atelic","atelic","atelic"
"classified","telic","telic","telic"
"stage","telic","telic","atelic"
"mean","X_atelic","X_atelic","X_atelic"
"dampened","telic","telic","telic"
"die","telic","telic","telic"
"grasped","telic","telic","telic"
"desert","telic","telic","telic"
"tacked","telic","telic","telic"
"crack","telic","telic","telic"
"quartered","X_atelic","telic","telic"
"socked","telic","telic","telic"
"Clear","telic","telic","telic"
"mumbled","telic","telic","telic"
"stomach","atelic","X_atelic","X_atelic"
"repel","telic","telic","atelic"
"foster","telic","atelic","atelic"
"debilitated","telic","X_atelic","X_atelic"
"redressing","telic","telic","atelic"
"marched","atelic","atelic","atelic"
"uphold","atelic","telic","atelic"
"resounded","telic","telic","telic"
"Straighten","telic","telic","telic"
"envisioned","atelic","telic","telic"
"bearing","atelic","X_atelic","atelic"
"shoplifting","telic","telic","atelic"
"restoring","telic","telic","telic"
"ravages","telic","atelic","telic"
"entertain","atelic","atelic","telic"
"bequeathed","telic","telic","telic"
"trim","telic","telic","telic"
"edified","telic","telic","telic"
"advanced","telic","atelic","telic"
"interrupted","telic","telic","telic"
"showcase","telic","telic","telic"
"harmonize","atelic","atelic","atelic"
"venture","telic","telic","telic"
"co-operate","atelic","atelic","atelic"
"squared","telic","telic","telic"
"stacked","telic","telic","telic"
"replenishing","telic","X_atelic","dummy_t"
"commuted","telic","atelic","telic"
"emulate","atelic","atelic","atelic"
"Zooming","telic","telic","atelic"
"mined","telic","X_atelic","dummy_t"
"grass","telic","telic","telic"
"impelled","atelic","telic","X_atelic"
"commiserating","atelic","atelic","atelic"
"obtained","telic","telic","telic"
"hurried","atelic","telic","telic"
"repulsed","telic","telic","telic"
"backtrack","atelic","telic","telic"
"considered","atelic","telic","telic"
"mirrored","X_atelic","X_atelic","X_atelic"
"swivels","telic","telic","telic"
"brag","atelic","atelic","telic"
"listened","atelic","atelic","telic"
"besieging","atelic","telic","atelic"
"preoccupied","X_atelic","X_atelic","X_atelic"
"pulverised","telic","telic","dummy_t"
"tripping","atelic","atelic","atelic"
"parked","telic","telic","X_atelic"
"recapitulates","X_atelic","telic","X_atelic"
"tweaked","telic","telic","telic"
"Enmeshed","telic","X_atelic","X_atelic"
"involves","X_atelic","X_atelic","X_atelic"
"discern","telic","telic","telic"
"penetrate","telic","telic","telic"
"pausing","telic","telic","atelic"
"superseded","telic","telic","X_atelic"
"intoxicated","telic","telic","X_atelic"
"impinge","telic","telic","atelic"
"ejaculated","telic","telic","telic"
"straighten","telic","telic","telic"
"interfere","telic","telic","telic"
"misuse","telic","atelic","telic"
"savouring","atelic","atelic","X_atelic"
"thriving","atelic","atelic","X_atelic"
"sprouting","telic","telic","atelic"
"clinked","telic","telic","telic"
"jump","telic","telic","telic"
"account","dummy_t","telic","dummy_t"
"spark","telic","telic","atelic"
"summarize","telic","telic","telic"
"clip","telic","telic","telic"
"flattened","telic","telic","telic"
"eased","telic","telic","telic"
"dig","telic","atelic","telic"
"righted","telic","telic","telic"
"deserved","X_atelic","X_atelic","X_atelic"
"forebode","telic","telic","telic"
"approve","X_atelic","X_atelic","X_atelic"
"shivered","atelic","telic","telic"
"overrun","telic","telic","telic"
"solidified","telic","telic","X_atelic"
"underlined","telic","X_atelic","dummy_t"
"swopped","telic","telic","telic"
"overridden","telic","telic","X_atelic"
"perpetrated","telic","telic","atelic"
"beams","dummy_t","dummy_t","dummy_t"
"represented","X_atelic","X_atelic","X_atelic"
"experience","telic","telic","telic"
"cultivated","atelic","atelic","telic"
"earned","telic","atelic","atelic"
"holding","atelic","X_atelic","X_atelic"
"happened","telic","telic","telic"
"mind","atelic","X_atelic","X_atelic"
"opined","X_atelic","telic","telic"
"blooming","telic","atelic","X_atelic"
"spare","telic","telic","X_atelic"
"hopped","atelic","X_atelic","telic"
"exhorted","telic","telic","telic"
"soaking","telic","telic","atelic"
"distorting","telic","telic","atelic"
"prescribed","telic","telic","telic"
"eclipsed","telic","telic","telic"
"promised","X_atelic","telic","X_atelic"
"requested","telic","telic","telic"
"ambushed","telic","telic","dummy_t"
"bereft","telic","telic","X_atelic"
"built","telic","telic","telic"
"record","telic","telic","telic"
"tolerate","atelic","X_atelic","X_atelic"
"met","telic","telic","telic"
"encountered","telic","telic","telic"
"underscore","telic","telic","telic"
"necessitate","X_atelic","X_atelic","telic"
"frighten","telic","telic","telic"
"ruminated","atelic","atelic","telic"
"hit","telic","telic","telic"
"infesting","telic","telic","X_atelic"
"billing","telic","atelic","telic"
"depicted","telic","telic","telic"
"transfixed","telic","X_atelic","telic"
"parted","telic","telic","telic"
"termed","telic","X_atelic","telic"
"dispatch","telic","telic","telic"
"doomed","telic","X_atelic","dummy_t"
"fetch","telic","telic","telic"
"ambling","atelic","telic","atelic"
"bind","telic","telic","telic"
"assembled","telic","telic","X_atelic"
"Set","telic","telic","telic"
"mimed","atelic","atelic","telic"
"exude","atelic","X_atelic","X_atelic"
"soared","atelic","telic","telic"
"allayed","telic","telic","X_atelic"
"replicated","telic","telic","telic"
"cleaned","telic","telic","telic"
"told","telic","telic","atelic"
"roused","telic","telic","telic"
"baptized","telic","telic","telic"
"resents","X_atelic","X_atelic","X_atelic"
"travelled","telic","atelic","telic"
"overpowered","telic","telic","telic"
"denotes","X_atelic","X_atelic","X_atelic"
"congratulated","telic","telic","telic"
"process","telic","telic","atelic"
"further","telic","atelic","atelic"
"outrun","telic","telic","telic"
"lauding","telic","dummy_t","atelic"
"clad","X_atelic","X_atelic","X_atelic"
"attest","telic","telic","telic"
"charted","telic","telic","telic"
"secreting","atelic","telic","X_atelic"
"enter","telic","telic","telic"
"divorced","telic","telic","telic"
"doubt","X_atelic","X_atelic","X_atelic"
"alight","telic","telic","telic"
"flaunted","telic","atelic","telic"
"panting","atelic","atelic","atelic"
"lit","telic","X_atelic","X_atelic"
"prodded","telic","telic","telic"
"quiz","telic","telic","telic"
"dreaded","X_atelic","X_atelic","X_atelic"
"paging","atelic","atelic","atelic"
"started","telic","telic","telic"
"cuddled","atelic","X_atelic","telic"
"shouted","telic","telic","telic"
"consult","atelic","telic","telic"
"glared","atelic","atelic","telic"
"connive","X_atelic","X_atelic","X_atelic"
"quit","telic","telic","telic"
"disclosed","telic","telic","telic"
"perished","telic","telic","telic"
"measured","telic","telic","telic"
"residing","X_atelic","X_atelic","X_atelic"
"chant","atelic","atelic","atelic"
"equaled","X_atelic","X_atelic","X_atelic"
"baptised","telic","telic","telic"
"distended","telic","telic","dummy_t"
"detonate","telic","telic","telic"
"harvested","telic","telic","telic"
"ravish","telic","telic","telic"
"undervalued","telic","telic","dummy_t"
"banished","telic","telic","telic"
"formulate","telic","telic","telic"
"quieten","telic","telic","telic"
"thought","X_atelic","X_atelic","X_atelic"
"documented","telic","telic","dummy_t"
"re-evaluate","telic","telic","telic"
"dissemble","telic","atelic","atelic"
"weighted","telic","telic","telic"
"charmed","telic","X_atelic","X_atelic"
"compiled","telic","telic","telic"
"escaped","telic","telic","X_atelic"
"Run","telic","telic","atelic"
"founded","X_atelic","telic","X_atelic"
"murmured","telic","telic","telic"
"adapting","telic","telic","atelic"
"chase","telic","telic","telic"
"desist","telic","telic","telic"
"regulated","telic","atelic","atelic"
"Rebounding","telic","telic","telic"
"shovelled","atelic","atelic","atelic"
"attached","telic","telic","telic"
"purchased","telic","telic","telic"
"evoked","atelic","telic","atelic"
"enclosed","telic","X_atelic","X_atelic"
"trundled","atelic","atelic","telic"
"battered","atelic","atelic","atelic"
"chaining","telic","telic","telic"
"forestall","telic","telic","telic"
"glorifying","atelic","X_atelic","atelic"
"housed","atelic","X_atelic","X_atelic"
"lapsed","telic","telic","telic"
"smarted","atelic","atelic","telic"
"unify","telic","telic","telic"
"pained","X_atelic","atelic","X_atelic"
"finance","telic","telic","atelic"
"shot","telic","telic","telic"
"secured","telic","telic","X_atelic"
"squawking","dummy_t","dummy_t","telic"
"assume","atelic","telic","X_atelic"
"dazzling","atelic","atelic","X_atelic"
"managed","telic","telic","telic"
"brushed","telic","telic","telic"
"encircling","dummy_t","dummy_t","dummy_t"
"enticing","dummy_t","X_atelic","X_atelic"
"unlock","telic","telic","telic"
"hounded","telic","atelic","telic"
"tore","telic","telic","telic"
"intimates","telic","telic","telic"
"received","telic","telic","telic"
"tumbled","telic","telic","telic"
"participate","atelic","atelic","atelic"
"enlisted","telic","telic","telic"
"mesmerized","X_atelic","telic","X_atelic"
"endorsed","telic","telic","telic"
"waved","atelic","atelic","telic"
"provided","telic","telic","telic"
"survived","telic","telic","telic"
"vacate","telic","telic","telic"
"pluck","telic","telic","telic"
"excused","telic","telic","telic"
"impute","atelic","telic","telic"
"merited","X_atelic","X_atelic","telic"
"secluded","X_atelic","X_atelic","dummy_t"
"stashed","telic","telic","telic"
"fumed","atelic","atelic","telic"
"assured","X_atelic","X_atelic","X_atelic"
"realise","telic","telic","telic"
"ward","telic","telic","telic"
"lie","X_atelic","X_atelic","X_atelic"
"lasts","X_atelic","X_atelic","X_atelic"
"attain","telic","telic","telic"
"propped","telic","telic","telic"
"reheat","telic","telic","telic"
"bypass","telic","telic","telic"
"bellowed","telic","telic","telic"
"redounding","atelic","telic","X_atelic"
"warn","telic","telic","X_atelic"
"wheezed","telic","atelic","atelic"
"superimposed","X_atelic","X_atelic","telic"
"enhanced","telic","telic","telic"
"smelt","X_atelic","X_atelic","X_atelic"
"interpose","telic","telic","telic"
"intermingle","telic","telic","X_atelic"
"tired","telic","telic","telic"
"inciting","telic","telic","telic"
"prosecuting","telic","telic","telic"
"tilted","telic","telic","telic"
"entrusted","atelic","telic","X_atelic"
"allocated","telic","telic","atelic"
"exulting","atelic","atelic","atelic"
"promote","atelic","telic","telic"
"teeming","atelic","atelic","atelic"
"attended","telic","telic","telic"
"fuss","telic","atelic","telic"
"swimming","atelic","atelic","atelic"
"initiated","telic","telic","telic"
"desired","X_atelic","X_atelic","X_atelic"
"realized","telic","telic","telic"
"consolidated","telic","telic","telic"
"aligned","telic","telic","telic"
"washed","telic","telic","telic"
"dodged","telic","telic","telic"
"harassing","atelic","atelic","atelic"
"loathed","X_atelic","X_atelic","X_atelic"
"growling","atelic","atelic","atelic"
"unbent","telic","telic","telic"
"fused","telic","telic","telic"
"marveled","atelic","X_atelic","X_atelic"
"trap","telic","telic","telic"
"smashed","telic","telic","telic"
"shoved","telic","telic","telic"
"convicted","telic","telic","telic"
"watched","atelic","atelic","telic"
"fashion","telic","telic","telic"
"vilify","telic","telic","atelic"
"polished","telic","telic","telic"
"squabbled","atelic","atelic","atelic"
"scotch","telic","telic","telic"
"biding","atelic","dummy_t","atelic"
"thieving","telic","atelic","atelic"
"steadied","telic","telic","telic"
"incurred","telic","telic","telic"
"Validating","telic","telic","telic"
"deprive","telic","telic","atelic"
"ting","dummy_t","telic","telic"
"worshipped","X_atelic","X_atelic","telic"
"recoil","telic","telic","telic"
"combusting","telic","telic","X_atelic"
"stared","atelic","atelic","telic"
"put","telic","telic","telic"
"hitched","telic","telic","telic"
"developed","telic","atelic","telic"
"inhibited","telic","telic","X_atelic"
"starve","telic","telic","telic"
"Inundated","X_atelic","X_atelic","X_atelic"
"warmed","telic","telic","telic"
"consumed","telic","telic","telic"
"reversed","telic","telic","telic"
"school","dummy_t","dummy_t","dummy_t"
"juxtaposing","telic","telic","atelic"
"funded","telic","telic","telic"
"stipulated","telic","telic","telic"
"wagered","telic","telic","telic"
"muddled","telic","telic","telic"
"shelved","telic","telic","telic"
"predestined","X_atelic","X_atelic","X_atelic"
"clap","atelic","telic","atelic"
"shadowing","atelic","atelic","atelic"
"lash","telic","telic","telic"
"distribute","atelic","telic","telic"
"continued","telic","X_atelic","telic"
"climbed","telic","telic","telic"
"radiated","atelic","atelic","X_atelic"
"muffled","telic","atelic","atelic"
"tortured","atelic","atelic","telic"
"twitched","telic","atelic","telic"
"attack","telic","telic","telic"
"biased","telic","dummy_t","dummy_t"
"centered","X_atelic","X_atelic","X_atelic"
"encroaches","atelic","atelic","X_atelic"
"slithered","telic","telic","telic"
"struggled","atelic","atelic","atelic"
"congealed","telic","telic","telic"
"voted","telic","telic","telic"
"smite","telic","telic","telic"
"Destroy","telic","telic","telic"
"armed","X_atelic","X_atelic","X_atelic"
"moaning","atelic","telic","atelic"
"testify","telic","telic","atelic"
"epitomized","X_atelic","telic","X_atelic"
"whispered","telic","telic","telic"
