"spoke","atelic"
"collect","telic"
"suppressed","telic"
"foretell","telic"
"reeled","telic"
"earmark","telic"
"err","telic"
"amazed","atelic"
"exalted","atelic"
"resorting","telic"
"adhered","telic"
"boiled","atelic"
"espousing","atelic"
"recollected","telic"
"revolve","telic"
"stitched","telic"
"dunked","telic"
"converged","telic"
"grunted","telic"
"scorch","telic"
"drenched","telic"
"kicks","atelic"
"swiped","telic"
"jabbed","telic"
"handled","atelic"
"shifted","telic"
"withstand","atelic"
"predicted","telic"
"danced","atelic"
"rile","atelic"
"tossed","telic"
"suffocating","telic"
"pivoted","atelic"
"officiated","telic"
"sprained","telic"
"incriminate","telic"
"quivered","atelic"
"triumphed","telic"
"inconvenienced","telic"
"blossomed","telic"
"reared","telic"
"scouting","dummy_t"
"rammed","telic"
"upgraded","telic"
"pooled","telic"
"shortened","telic"
"added","telic"
"urged","telic"
"refute","telic"
"finished","telic"
"retreated","telic"
"overtook","telic"
"shaped","telic"
"scoot","telic"
"graduated","telic"
"exchanging","telic"
"behave","atelic"
"label","telic"
"retired","telic"
"narrowed","telic"
"punish","telic"
"liquidated","telic"
"guess","telic"
"consented","atelic"
"cramming","atelic"
"garnished","telic"
"vowed","telic"
"pledged","telic"
"nearing","telic"
"unloosed","telic"
"transfigured","telic"
"ageing","dummy_t"
"mortified","atelic"
"slack","telic"
"rid","telic"
"efface","telic"
"hesitated","atelic"
"feigned","atelic"
"praise","telic"
"embroidered","telic"
"Maneuver","telic"
"shade","atelic"
"navigate","atelic"
"ejecting","telic"
"DO","dummy_t"
"careened","telic"
"slain","telic"
"careering","telic"
"slinking","telic"
"scooped","telic"
"lease","atelic"
"stowed","telic"
"accomplished","telic"
"re-echoed","telic"
"contradict","telic"
"disown","telic"
"ridden","atelic"
"retold","telic"
"mistaken","telic"
"tallied","telic"
"coalesced","telic"
"flung","telic"
"unclosed","telic"
"posed","telic"
"mislaid","telic"
"exhaled","telic"
"irritated","atelic"
"nag","atelic"
"duck","telic"
"toppled","telic"
"rap","telic"
"charter","telic"
"slept","atelic"
"mitigate","telic"
"spin","atelic"
"nullified","telic"
"dislodged","telic"
"act","atelic"
"kindled","telic"
"institute","telic"
"scoring","atelic"
"educated","atelic"
"collided","telic"
"dissect","telic"
"brave","telic"
"detaining","atelic"
"chosen","telic"
"liberate","telic"
"wiggle","atelic"
"seduced","telic"
"fulminate","telic"
"registered","telic"
"poured","telic"
"unleashed","telic"
"exploit","atelic"
"enunciated","telic"
"jerked","telic"
"posting","telic"
"exploded","telic"
"pronounce","telic"
"culminating","telic"
"silenced","telic"
"decelerated","telic"
"modified","telic"
"weave","telic"
"ripped","telic"
"tolling","atelic"
"amends","telic"
"utilising","atelic"
"shelled","telic"
"slackened","telic"
"deliberating","atelic"
"reinforcing","atelic"
"learned","dummy_t"
"hasten","telic"
"scouring","atelic"
"sprinted","telic"
"undo","telic"
"illuminated","telic"
"remedied","telic"
"nabbed","telic"
"decorated","telic"
"scuffle","telic"
"stunned","telic"
"slammed","telic"
"ratified","telic"
"slapped","telic"
"judged","telic"
"closed","telic"
"scampering","atelic"
"gathered","telic"
"sprang","telic"
"endured","atelic"
"rebutting","telic"
"trounced","telic"
"identify","telic"
"enthralled","atelic"
"shredded","telic"
"swore","atelic"
"emerged","telic"
"leave","atelic"
"swing","atelic"
"purified","telic"
"erupted","telic"
"instructed","telic"
"pilfering","telic"
"pasting","telic"
"cede","telic"
"narrated","atelic"
"sickened","atelic"
"stop","telic"
"embraced","atelic"
"jail","dummy_t"
"declined","telic"
"loosed","telic"
"sweep","atelic"
"expiate","telic"
"purloined","telic"
"enumerate","telic"
"toiling","atelic"
"overborne","telic"
"surrendered","telic"
"accede","telic"
"descended","telic"
"farmed","atelic"
"fare","dummy_t"
"entangled","telic"
"released","telic"
"signify","telic"
"communicating","atelic"
"manipulated","atelic"
"insisted","telic"
"blaze","atelic"
"buckled","telic"
"butchering","dummy_t"
"concocting","atelic"
"speeded","telic"
"cauterized","telic"
"tracking","telic"
"commenced","telic"
"emboldened","telic"
"cramped","atelic"
"interacted","atelic"
"updated","telic"
"devour","telic"
"upending","telic"
"externalize","telic"
"discover","telic"
"punching","telic"
"captured","telic"
"convinced","telic"
"compressing","atelic"
"rushed","telic"
"admitted","telic"
"spewed","atelic"
"spend","dummy_t"
"manufacture","atelic"
"ingesting","atelic"
"agonize","atelic"
"nicked","telic"
"enhearten","telic"
"reminisced","atelic"
"forsaken","telic"
"arranged","telic"
"subordinate","atelic"
"spelt","telic"
"purging","telic"
"mated","atelic"
"pricked","atelic"
"erased","telic"
"evaded","atelic"
"trade","telic"
"patrolled","atelic"
"departed","telic"
"commented","telic"
"unrolled","telic"
"galvanized","telic"
"excel","telic"
"chastised","telic"
"discontinued","telic"
"anticipated","telic"
"rewarded","telic"
"abducted","telic"
"voiced","telic"
"unwinding","telic"
"scattered","telic"
"insured","telic"
"zipped","telic"
"deputized","telic"
"thrust","telic"
"verify","telic"
"bawled","atelic"
"propelled","telic"
"commanded","telic"
"defused","telic"
"accustomed","telic"
"bestowed","telic"
"wriggled","atelic"
"gratified","telic"
"swallowed","telic"
"escorted","atelic"
"slashed","telic"
"allotted","telic"
"excite","telic"
"floating","atelic"
"steered","atelic"
"nonplussed","telic"
"ebbing","telic"
"broadcasting","atelic"
"wince","telic"
"detect","telic"
"bashing","atelic"
"enshrouded","telic"
"employed","telic"
"stung","atelic"
"nettled","atelic"
"cultured","atelic"
"espied","telic"
"annexed","telic"
"mashed","telic"
"faking","telic"
"coerce","telic"
"rounded","telic"
"tingling","atelic"
"trace","dummy_t"
"undergone","telic"
"condemned","dummy_t"
"billeted","telic"
"fingered","atelic"
"exaggerating","telic"
"overlooked","atelic"
"violate","telic"
"demolished","telic"
"arise","atelic"
"disgusted","telic"
"steeped","telic"
"outlive","telic"
"re-established","telic"
"wondered","atelic"
"seized","telic"
"perfected","telic"
"inaugurating","telic"
"insulted","atelic"
"soliciting","telic"
"falsified","telic"
"agreed","telic"
"misplaced","telic"
"lose","telic"
"discriminating","dummy_t"
"typeset","telic"
"repaid","telic"
"perambulating","atelic"
"abstracted","telic"
"commended","telic"
"stilled","telic"
"blubbering","atelic"
"patronize","telic"
"thumped","telic"
"reestablish","telic"
"revoke","telic"
"caressing","atelic"
"stifled","telic"
"fell","telic"
"equalize","telic"
"bathed","atelic"
"canvassing","atelic"
"detaches","telic"
"prolong","telic"
"excising","telic"
"revolted","telic"
"illumine","telic"
"procuring","telic"
"Substitute","telic"
"mugged","telic"
"failed","telic"
"poked","telic"
"stewed","atelic"
"eat","telic"
"offset","telic"
"superintended","atelic"
"perused","atelic"
"fabricated","telic"
"stolen","telic"
"demean","telic"
"repaired","telic"
"bombard","atelic"
"stirred","atelic"
"camouflaged","atelic"
"tethered","telic"
"step","telic"
"terminate","telic"
"everted","telic"
"disgorged","telic"
"captivate","telic"
"indict","telic"
"comply","telic"
"hunting","atelic"
"diagnosed","telic"
"piqued","telic"
"disclaimed","telic"
"delayed","telic"
"usurp","telic"
"invigorated","telic"
"surpassing","telic"
"strafe","atelic"
"see","atelic"
"haunted","atelic"
"overflowed","telic"
"sample","telic"
"hurled","telic"
"laundered","telic"
"bewildered","telic"
"jogging","atelic"
"set","telic"
"plunged","telic"
"recreate","telic"
"snarling","atelic"
"proved","telic"
"awoke","telic"
"gaped","atelic"
"Sponsored","atelic"
"parenting","dummy_t"
"straining","atelic"
"hurting","atelic"
"observing","telic"
"alternated","atelic"
"discharged","telic"
"tangled","telic"
"entombed","telic"
"offered","telic"
"carve","telic"
"abusing","atelic"
"affirmed","telic"
"effected","atelic"
"kissed","atelic"
"petition","telic"
"footing","telic"
"charge","telic"
"jingled","atelic"
"criticised","telic"
"isolate","telic"
"extend","telic"
"unburdening","dummy_t"
"ascertaining","telic"
"diet","telic"
"renovated","telic"
"collated","telic"
"tippling","atelic"
"phrase","telic"
"profit","atelic"
"shunted","atelic"
"prowling","atelic"
"relinquish","telic"
"planted","telic"
"grubbing","atelic"
"scrubbing","atelic"
"integrate","telic"
"exclude","telic"
"disillusioned","telic"
"Heartened","telic"
"insert","telic"
"glimpsed","atelic"
"spellbound","atelic"
"searched","telic"
"blundered","telic"
"fizzled","atelic"
"condoning","atelic"
"strive","atelic"
"affiliated","atelic"
"quickens","telic"
"fitted","telic"
"plague","atelic"
"Remind","telic"
"packaged","telic"
"shrink","telic"
"littered","telic"
"plummeted","telic"
"enchanted","atelic"
"furnish","telic"
"diminished","telic"
"assuage","telic"
"waggled","atelic"
"battled","atelic"
"douse","telic"
"banned","telic"
"exacerbated","telic"
"doing","telic"
"prances","atelic"
"sawed","atelic"
"stagnate","telic"
"inscribed","telic"
"fooling","atelic"
"foil","atelic"
"awakened","telic"
"rest","atelic"
"splayed","telic"
"veiled","telic"
"neglected","telic"
"spread","atelic"
"enlighten","telic"
"shattered","telic"
"christened","telic"
"clarifies","telic"
"unveil","telic"
"sewed","telic"
"portrayed","telic"
"increasing","telic"
"remarked","telic"
"terrified","atelic"
"perturbed","telic"
"double-crossed","telic"
"breathed","telic"
"market","dummy_t"
"strolled","atelic"
"fibbing","atelic"
"negotiated","atelic"
"raking","atelic"
"omit","telic"
"indicated","telic"
"Stigmatized","telic"
"rape","telic"
"transferred","telic"
"breach","telic"
"raining","telic"
"hollered","atelic"
"bet","telic"
"forbid","atelic"
"proliferate","atelic"
"provoked","telic"
"blight","atelic"
"adjourned","telic"
"contributed","telic"
"won","telic"
"drain","telic"
"raiding","telic"
"drive","atelic"
"deal","atelic"
"pieced","telic"
"perceived","atelic"
"unfolding","telic"
"folded","telic"
"affected","telic"
"ditched","telic"
"beg","telic"
"jeopardised","telic"
"succumbed","telic"
"threaten","telic"
"amputate","telic"
"rejected","telic"
"jotted","telic"
"adjusting","telic"
"fascinated","atelic"
"bring","telic"
"sagged","telic"
"embarrassed","atelic"
"punctuate","telic"
"highlighted","telic"
"visit","telic"
"overhauled","telic"
"flying","telic"
"fixed","telic"
"grew","telic"
"deducted","telic"
"amused","atelic"
"complain","atelic"
"differentiate","atelic"
"keeled","telic"
"complimenting","telic"
"sidestepped","telic"
"enquire","telic"
"keeping","atelic"
"drafted","telic"
"alienated","atelic"
"moved","atelic"
"ran","telic"
"vindicating","telic"
"double","telic"
"occupied","atelic"
"rose","telic"
"phoned","telic"
"discard","telic"
"introduced","telic"
"grinned","atelic"
"solaced","telic"
"dwelled","atelic"
"pinching","telic"
"intruded","telic"
"criticized","atelic"
"consecrated","telic"
"flame","atelic"
"scrutinizing","atelic"
"intensified","telic"
"planning","atelic"
"protected","atelic"
"jigging","atelic"
"browsing","atelic"
"smothered","telic"
"arrest","telic"
"raged","telic"
"snatched","telic"
"shirk","telic"
"Deifying","telic"
"volunteered","telic"
"racked","telic"
"bulldozed","telic"
"crushed","telic"
"babysit","atelic"
"caught","telic"
"buttoned","telic"
"arrived","telic"
"boasted","atelic"
"spurned","telic"
"abstained","telic"
"stuffing","telic"
"stressing","telic"
"sucking","telic"
"alleviate","telic"
"subjugate","telic"
"carted","telic"
"swerve","telic"
"killed","telic"
"slide","telic"
"exercises","dummy_t"
"target","atelic"
"blinked","telic"
"prevailed","telic"
"debased","telic"
"confused","telic"
"guarded","atelic"
"gossiped","atelic"
"reiterating","telic"
"named","telic"
"crouched","telic"
"spurted","telic"
"submit","telic"
"yanked","telic"
"ground","telic"
"influence","telic"
"debate","atelic"
"slug","telic"
"crunching","telic"
"clinching","dummy_t"
"moored","telic"
"directs","atelic"
"boarding","dummy_t"
"abate","telic"
"decrease","telic"
"abbreviating","telic"
"inclined","telic"
"playing","atelic"
"persevered","atelic"
"nodded","telic"
"disappearing","telic"
"sliced","atelic"
"hassle","atelic"
"mature","telic"
"donating","telic"
"studied","atelic"
"gripped","telic"
"enact","telic"
"elevate","telic"
"decided","telic"
"gained","telic"
"refer","telic"
"worried","atelic"
"retraced","telic"
"gave","telic"
"obstructing","telic"
"segmented","telic"
"molded","telic"
"waiving","telic"
"attracted","telic"
"extinguished","telic"
"thrashed","telic"
"impose","telic"
"rebelled","atelic"
"amassing","telic"
"bomb","atelic"
"beholding","atelic"
"Embedded","telic"
"cast","atelic"
"cushioned","telic"
"reopen","telic"
"scrounge","telic"
"explore","atelic"
"disassembled","telic"
"carped","atelic"
"frosted","telic"
"shopped","atelic"
"loosen","telic"
"bolted","telic"
"ousted","telic"
"deigned","telic"
"disregard","atelic"
"telephone","telic"
"book","telic"
"liven","telic"
"vouchsafed","telic"
"harry","telic"
"utilize","telic"
"displayed","telic"
"outshine","atelic"
"damaged","telic"
"raced","telic"
"wed","telic"
"laboured","atelic"
"subside","telic"
"dialed","telic"
"import","atelic"
"abolish","atelic"
"defended","atelic"
"migrate","atelic"
"renounce","telic"
"described","telic"
"assaulted","telic"
"assassinated","telic"
"conquered","telic"
"mouth","dummy_t"
"counselled","telic"
"show","telic"
"whack","dummy_t"
"scolding","atelic"
"rend","telic"
"forewarned","telic"
"eschew","atelic"
"preach","atelic"
"burrowing","atelic"
"disquieted","telic"
"heightened","telic"
"research","atelic"
