"swamp","telic","telic","telic"
"deferred","telic","telic","telic"
"consigned","telic","telic","telic"
"pestering","atelic","atelic","atelic"
"familiarizes","telic","atelic","atelic"
"bare","telic","telic","telic"
"inspected","telic","telic","atelic"
"knocked","atelic","telic","telic"
"curbed","telic","telic","telic"
"professed","telic","atelic","telic"
"relented","telic","telic","telic"
"consummated","telic","telic","telic"
"disposed","telic","telic","telic"
"wolfed","telic","telic","telic"
"repeated","telic","telic","telic"
"trod","atelic","atelic","atelic"
"shower","telic","telic","telic"
"examined","atelic","telic","telic"
"devoting","atelic","telic","telic"
"boosted","atelic","telic","atelic"
"severing","telic","telic","telic"
"orbits","atelic","atelic","atelic"
"fortify","telic","telic","telic"
"abandoned","telic","telic","telic"
"waken","telic","telic","telic"
"acquit","telic","telic","telic"
"sputtered","telic","atelic","telic"
"emboss","atelic","telic","atelic"
"invented","telic","telic","telic"
"fantasize","atelic","atelic","telic"
"misfired","telic","telic","telic"
"overruled","telic","telic","telic"
"projected","telic","telic","telic"
"patching","atelic","telic","telic"
"informed","telic","telic","telic"
"outdone","telic","telic","telic"
"progressed","telic","atelic","telic"
"people","telic","atelic","atelic"
"evolve","telic","atelic","telic"
"compounded","telic","telic","telic"
"committed","telic","telic","telic"
"faded","telic","atelic","telic"
"inverting","telic","telic","telic"
"augment","telic","telic","telic"
"balled","telic","telic","telic"
"smiled","telic","telic","telic"
"attempted","atelic","telic","atelic"
"signalled","telic","telic","telic"
"arraigning","telic","telic","telic"
"whooped","atelic","telic","atelic"
"trailed","telic","atelic","telic"
"stamp","telic","telic","telic"
"accumulated","telic","telic","telic"
"refrigerated","telic","telic","telic"
"accelerated","atelic","telic","telic"
"evicted","telic","telic","telic"
"streaming","atelic","atelic","atelic"
"cajoled","telic","telic","telic"
"disseminate","telic","telic","telic"
"forwarded","telic","telic","telic"
"ransom","telic","telic","telic"
"mimic","atelic","atelic","atelic"
"uncoiled","telic","telic","telic"
"appended","telic","telic","telic"
"filled","telic","telic","telic"
"title","telic","telic","telic"
"use","telic","atelic","atelic"
"crackled","atelic","telic","atelic"
"terrorizing","atelic","atelic","atelic"
"struck","telic","telic","telic"
"convening","telic","telic","telic"
"preening","telic","atelic","atelic"
"rebuffing","telic","telic","atelic"
"mapped","telic","telic","telic"
"vault","telic","telic","telic"
"loan","telic","telic","telic"
"chopped","telic","telic","telic"
"skinned","dummy_t","telic","atelic"
"RELOCATE","telic","telic","telic"
"impeded","telic","telic","telic"
"cursing","atelic","telic","atelic"
"singed","telic","telic","telic"
"engulf","telic","telic","telic"
"parley","atelic","telic","atelic"
"TRY","telic","telic","telic"
"loaded","telic","telic","telic"
"corroborated","telic","telic","telic"
"preempt","telic","telic","telic"
"coughing","atelic","telic","atelic"
"fed","atelic","telic","atelic"
"returned","telic","telic","telic"
"skimmed","atelic","telic","atelic"
"fudge","atelic","telic","telic"
"enrol","telic","telic","telic"
"heralded","telic","telic","telic"
"talking","atelic","atelic","atelic"
"menaced","atelic","telic","telic"
"pitch","telic","telic","telic"
"subdued","telic","telic","telic"
"trotted","telic","atelic","telic"
"sort","telic","telic","atelic"
"notify","telic","telic","telic"
"strip","telic","telic","telic"
"converted","telic","telic","telic"
"osculating","atelic","atelic","atelic"
"succour","telic","atelic","telic"
"testing","telic","atelic","atelic"
"torch","telic","telic","telic"
"chuck","atelic","telic","atelic"
"relayed","telic","telic","telic"
"bent","telic","telic","telic"
"grant","telic","telic","telic"
"triggered","telic","telic","telic"
"dwarf","telic","telic","atelic"
"delivered","telic","telic","telic"
"reply","telic","telic","telic"
"tape","atelic","telic","atelic"
"strayed","telic","telic","telic"
"filming","atelic","atelic","atelic"
"journeyed","telic","atelic","telic"
"crept","telic","telic","telic"
"constructed","telic","telic","telic"
"confiscated","telic","telic","telic"
"lengthened","telic","telic","telic"
"mending","telic","telic","telic"
"vanished","telic","telic","telic"
"explained","telic","telic","telic"
"bite","telic","telic","telic"
"applauded","telic","atelic","telic"
"mention","telic","telic","telic"
"hooked","telic","telic","telic"
"rotating","atelic","telic","atelic"
"skidded","telic","telic","telic"
"find","telic","telic","telic"
"protested","telic","telic","telic"
"evaluate","telic","telic","telic"
"subject","telic","telic","telic"
"squeezed","telic","telic","telic"
"feast","telic","atelic","telic"
"tailored","telic","telic","telic"
"heaved","telic","telic","telic"
"stalking","atelic","atelic","atelic"
"printing","atelic","atelic","atelic"
"took","telic","telic","telic"
"trickle","telic","atelic","atelic"
"combine","telic","telic","telic"
"baiting","atelic","telic","atelic"
"writhing","atelic","atelic","atelic"
"trained","telic","atelic","telic"
"deflect","telic","telic","telic"
"brewing","telic","telic","atelic"
"tussling","atelic","atelic","atelic"
"chuckled","telic","telic","atelic"
"interpreted","atelic","telic","atelic"
"cleanse","telic","telic","telic"
"ferry","atelic","telic","atelic"
"dried","telic","telic","telic"
"pound","atelic","atelic","atelic"
"serve","telic","telic","telic"
"lugged","telic","telic","telic"
"revenge","telic","telic","telic"
"tramped","atelic","atelic","telic"
"comparing","atelic","telic","atelic"
"propagated","telic","atelic","telic"
"water","telic","telic","telic"
"passed","telic","telic","telic"
"postulate","telic","telic","telic"
"rally","telic","telic","telic"
"dipped","telic","telic","telic"
"affix","telic","telic","telic"
"shepherding","atelic","atelic","atelic"
"beat","telic","telic","telic"
"squashed","telic","telic","telic"
"dilate","telic","telic","telic"
"grumbled","atelic","telic","telic"
"chafe","telic","atelic","atelic"
"muttered","telic","telic","telic"
"answer","telic","telic","telic"
"replace","telic","telic","telic"
"chatting","atelic","atelic","atelic"
"crumple","telic","telic","telic"
"eluded","telic","telic","telic"
"mint","telic","telic","atelic"
"pointed","telic","telic","telic"
"stimulating","telic","atelic","telic"
"borrow","telic","telic","atelic"
"tailing","atelic","atelic","atelic"
"striding","atelic","atelic","atelic"
"classified","telic","telic","telic"
"stage","telic","telic","atelic"
"dampened","telic","telic","telic"
"die","telic","telic","telic"
"grasped","telic","telic","telic"
"desert","telic","telic","telic"
"tacked","telic","telic","telic"
"crack","telic","telic","telic"
"socked","telic","telic","telic"
"Clear","telic","telic","telic"
"mumbled","telic","telic","telic"
"repel","telic","telic","atelic"
"foster","telic","atelic","atelic"
"redressing","telic","telic","atelic"
"marched","atelic","atelic","atelic"
"uphold","atelic","telic","atelic"
"resounded","telic","telic","telic"
"Straighten","telic","telic","telic"
"envisioned","atelic","telic","telic"
"shoplifting","telic","telic","atelic"
"restoring","telic","telic","telic"
"ravages","telic","atelic","telic"
"entertain","atelic","atelic","telic"
"bequeathed","telic","telic","telic"
"trim","telic","telic","telic"
"edified","telic","telic","telic"
"advanced","telic","atelic","telic"
"interrupted","telic","telic","telic"
"showcase","telic","telic","telic"
"harmonize","atelic","atelic","atelic"
"venture","telic","telic","telic"
"co-operate","atelic","atelic","atelic"
"squared","telic","telic","telic"
"stacked","telic","telic","telic"
"commuted","telic","atelic","telic"
"emulate","atelic","atelic","atelic"
"Zooming","telic","telic","atelic"
"grass","telic","telic","telic"
"commiserating","atelic","atelic","atelic"
"obtained","telic","telic","telic"
"hurried","atelic","telic","telic"
"repulsed","telic","telic","telic"
"backtrack","atelic","telic","telic"
"considered","atelic","telic","telic"
"swivels","telic","telic","telic"
"brag","atelic","atelic","telic"
"listened","atelic","atelic","telic"
"besieging","atelic","telic","atelic"
"tripping","atelic","atelic","atelic"
"tweaked","telic","telic","telic"
"discern","telic","telic","telic"
"penetrate","telic","telic","telic"
"pausing","telic","telic","atelic"
"impinge","telic","telic","atelic"
"ejaculated","telic","telic","telic"
"straighten","telic","telic","telic"
"interfere","telic","telic","telic"
"misuse","telic","atelic","telic"
"sprouting","telic","telic","atelic"
"clinked","telic","telic","telic"
"jump","telic","telic","telic"
"spark","telic","telic","atelic"
"summarize","telic","telic","telic"
"clip","telic","telic","telic"
"flattened","telic","telic","telic"
"eased","telic","telic","telic"
"dig","telic","atelic","telic"
"righted","telic","telic","telic"
"forebode","telic","telic","telic"
"shivered","atelic","telic","telic"
"overrun","telic","telic","telic"
"swopped","telic","telic","telic"
"perpetrated","telic","telic","atelic"
"experience","telic","telic","telic"
"cultivated","atelic","atelic","telic"
"earned","telic","atelic","atelic"
"happened","telic","telic","telic"
"exhorted","telic","telic","telic"
"soaking","telic","telic","atelic"
"distorting","telic","telic","atelic"
"prescribed","telic","telic","telic"
"eclipsed","telic","telic","telic"
"requested","telic","telic","telic"
"built","telic","telic","telic"
"record","telic","telic","telic"
"met","telic","telic","telic"
"encountered","telic","telic","telic"
"underscore","telic","telic","telic"
"frighten","telic","telic","telic"
"ruminated","atelic","atelic","telic"
"hit","telic","telic","telic"
"billing","telic","atelic","telic"
"depicted","telic","telic","telic"
"parted","telic","telic","telic"
"dispatch","telic","telic","telic"
"fetch","telic","telic","telic"
"ambling","atelic","telic","atelic"
"bind","telic","telic","telic"
"Set","telic","telic","telic"
"mimed","atelic","atelic","telic"
"soared","atelic","telic","telic"
"replicated","telic","telic","telic"
"cleaned","telic","telic","telic"
"told","telic","telic","atelic"
"roused","telic","telic","telic"
"baptized","telic","telic","telic"
"travelled","telic","atelic","telic"
"overpowered","telic","telic","telic"
"congratulated","telic","telic","telic"
"process","telic","telic","atelic"
"further","telic","atelic","atelic"
"outrun","telic","telic","telic"
"attest","telic","telic","telic"
"charted","telic","telic","telic"
"enter","telic","telic","telic"
"divorced","telic","telic","telic"
"alight","telic","telic","telic"
"flaunted","telic","atelic","telic"
"panting","atelic","atelic","atelic"
"prodded","telic","telic","telic"
"quiz","telic","telic","telic"
"paging","atelic","atelic","atelic"
"started","telic","telic","telic"
"shouted","telic","telic","telic"
"consult","atelic","telic","telic"
"glared","atelic","atelic","telic"
"quit","telic","telic","telic"
"disclosed","telic","telic","telic"
"perished","telic","telic","telic"
"measured","telic","telic","telic"
"chant","atelic","atelic","atelic"
"baptised","telic","telic","telic"
"detonate","telic","telic","telic"
"harvested","telic","telic","telic"
"ravish","telic","telic","telic"
"banished","telic","telic","telic"
"formulate","telic","telic","telic"
"quieten","telic","telic","telic"
"documented","telic","telic","dummy_t"
"re-evaluate","telic","telic","telic"
"dissemble","telic","atelic","atelic"
"weighted","telic","telic","telic"
"compiled","telic","telic","telic"
"Run","telic","telic","atelic"
"murmured","telic","telic","telic"
"adapting","telic","telic","atelic"
"chase","telic","telic","telic"
"desist","telic","telic","telic"
"regulated","telic","atelic","atelic"
"Rebounding","telic","telic","telic"
"shovelled","atelic","atelic","atelic"
"attached","telic","telic","telic"
"purchased","telic","telic","telic"
"evoked","atelic","telic","atelic"
"trundled","atelic","atelic","telic"
"battered","atelic","atelic","atelic"
"chaining","telic","telic","telic"
"forestall","telic","telic","telic"
"lapsed","telic","telic","telic"
"smarted","atelic","atelic","telic"
"unify","telic","telic","telic"
"finance","telic","telic","atelic"
"shot","telic","telic","telic"
"managed","telic","telic","telic"
"brushed","telic","telic","telic"
"unlock","telic","telic","telic"
"hounded","telic","atelic","telic"
"tore","telic","telic","telic"
"intimates","telic","telic","telic"
"received","telic","telic","telic"
"tumbled","telic","telic","telic"
"participate","atelic","atelic","atelic"
"enlisted","telic","telic","telic"
"endorsed","telic","telic","telic"
"waved","atelic","atelic","telic"
"provided","telic","telic","telic"
"survived","telic","telic","telic"
"vacate","telic","telic","telic"
"pluck","telic","telic","telic"
"excused","telic","telic","telic"
"impute","atelic","telic","telic"
"stashed","telic","telic","telic"
"fumed","atelic","atelic","telic"
"realise","telic","telic","telic"
"ward","telic","telic","telic"
"attain","telic","telic","telic"
"propped","telic","telic","telic"
"reheat","telic","telic","telic"
"bypass","telic","telic","telic"
"bellowed","telic","telic","telic"
"wheezed","telic","atelic","atelic"
"enhanced","telic","telic","telic"
"interpose","telic","telic","telic"
"tired","telic","telic","telic"
"inciting","telic","telic","telic"
"prosecuting","telic","telic","telic"
"tilted","telic","telic","telic"
"allocated","telic","telic","atelic"
"exulting","atelic","atelic","atelic"
"promote","atelic","telic","telic"
"teeming","atelic","atelic","atelic"
"attended","telic","telic","telic"
"fuss","telic","atelic","telic"
"swimming","atelic","atelic","atelic"
"initiated","telic","telic","telic"
"realized","telic","telic","telic"
"consolidated","telic","telic","telic"
"aligned","telic","telic","telic"
"washed","telic","telic","telic"
"dodged","telic","telic","telic"
"harassing","atelic","atelic","atelic"
"growling","atelic","atelic","atelic"
"unbent","telic","telic","telic"
"fused","telic","telic","telic"
"trap","telic","telic","telic"
"smashed","telic","telic","telic"
"shoved","telic","telic","telic"
"convicted","telic","telic","telic"
"watched","atelic","atelic","telic"
"fashion","telic","telic","telic"
"vilify","telic","telic","atelic"
"polished","telic","telic","telic"
"squabbled","atelic","atelic","atelic"
"scotch","telic","telic","telic"
"thieving","telic","atelic","atelic"
"steadied","telic","telic","telic"
"incurred","telic","telic","telic"
"Validating","telic","telic","telic"
"deprive","telic","telic","atelic"
"ting","dummy_t","telic","telic"
"recoil","telic","telic","telic"
"stared","atelic","atelic","telic"
"put","telic","telic","telic"
"hitched","telic","telic","telic"
"developed","telic","atelic","telic"
"starve","telic","telic","telic"
"warmed","telic","telic","telic"
"consumed","telic","telic","telic"
"reversed","telic","telic","telic"
"juxtaposing","telic","telic","atelic"
"funded","telic","telic","telic"
"stipulated","telic","telic","telic"
"wagered","telic","telic","telic"
"muddled","telic","telic","telic"
"shelved","telic","telic","telic"
"clap","atelic","telic","atelic"
"shadowing","atelic","atelic","atelic"
"lash","telic","telic","telic"
"distribute","atelic","telic","telic"
"climbed","telic","telic","telic"
"muffled","telic","atelic","atelic"
"tortured","atelic","atelic","telic"
"twitched","telic","atelic","telic"
"attack","telic","telic","telic"
"slithered","telic","telic","telic"
"struggled","atelic","atelic","atelic"
"congealed","telic","telic","telic"
"voted","telic","telic","telic"
"smite","telic","telic","telic"
"Destroy","telic","telic","telic"
"moaning","atelic","telic","atelic"
"testify","telic","telic","atelic"
"whispered","telic","telic","telic"
"aroused","atelic","telic","atelic"
"collapses","telic","telic","telic"
"retracted","telic","telic","telic"
"implored","atelic","atelic","atelic"
"sharing","atelic","atelic","atelic"
"eloping","telic","telic","telic"
"toting","atelic","atelic","atelic"
"extradite","telic","telic","telic"
"outgrew","telic","telic","telic"
"shamming","atelic","atelic","atelic"
"acquired","telic","telic","telic"
"accommodating","telic","atelic","atelic"
"reasoning","atelic","atelic","atelic"
"dissuade","telic","telic","telic"
"unbolted","telic","telic","telic"
"Dwindling","atelic","atelic","atelic"
"rehabilitate","telic","telic","telic"
"composing","telic","telic","atelic"
"poisoning","telic","telic","atelic"
"transposed","telic","telic","telic"
"waver","atelic","atelic","atelic"
"traverse","telic","telic","telic"
"USE","telic","atelic","telic"
"hurtling","telic","atelic","atelic"
"ringing","atelic","telic","atelic"
"quarried","atelic","telic","telic"
"annihilated","telic","telic","telic"
"endowed","telic","telic","telic"
"touring","atelic","atelic","atelic"
"dissipate","telic","telic","telic"
"ask","telic","telic","telic"
"undertook","telic","telic","telic"
"swollen","telic","telic","telic"
"Read","telic","telic","telic"
"untying","telic","telic","dummy_t"
"refined","telic","telic","telic"
"nail","telic","telic","telic"
"activating","telic","telic","telic"
"elucidated","telic","telic","telic"
"sheds","telic","telic","telic"
"elapsed","telic","telic","telic"
"specify","telic","telic","telic"
"shipped","telic","telic","telic"
"summon","telic","telic","telic"
"persuade","telic","telic","telic"
"dumped","telic","telic","telic"
"impersonating","atelic","atelic","atelic"
"exit","telic","telic","telic"
"dispelled","telic","telic","telic"
"remind","telic","telic","telic"
"administered","telic","atelic","telic"
"yelled","telic","telic","telic"
"slowed","telic","atelic","telic"
"distilled","telic","atelic","atelic"
"hardened","telic","telic","telic"
"flicked","telic","telic","telic"
"broadened","telic","atelic","telic"
"flashing","atelic","atelic","atelic"
"spotted","telic","telic","telic"
"called","telic","telic","telic"
"retarded","telic","telic","telic"
"Calm","telic","telic","telic"
"vacillated","atelic","atelic","atelic"
"slipping","telic","telic","atelic"
"empower","telic","telic","atelic"
"reaped","telic","telic","telic"
"supervising","atelic","atelic","atelic"
"grade","telic","telic","telic"
"dislocate","telic","telic","telic"
"erected","telic","telic","telic"
"recounting","atelic","atelic","atelic"
"refill","telic","telic","telic"
"precipitated","telic","telic","telic"
"capered","atelic","telic","telic"
"robbed","telic","telic","telic"
"transported","telic","telic","telic"
"slumber","atelic","atelic","atelic"
"prevaricate","atelic","telic","telic"
"transplant","telic","telic","telic"
"whistling","atelic","telic","atelic"
"cited","telic","telic","telic"
"deposit","telic","telic","telic"
"despatched","telic","telic","telic"
"accusing","telic","telic","atelic"
"bargained","atelic","atelic","atelic"
"confounded","telic","telic","telic"
"indemnify","telic","telic","atelic"
"screened","telic","telic","atelic"
"anchor","telic","telic","telic"
"yielded","telic","telic","telic"
"circumscribed","telic","telic","telic"
"construed","telic","telic","telic"
"rendered","telic","telic","telic"
"recommend","telic","telic","telic"
"defeated","telic","telic","telic"
"defined","telic","telic","telic"
"articulate","telic","telic","atelic"
"blurt","telic","telic","telic"
"aired","telic","telic","telic"
"encourage","telic","telic","telic"
"demanded","telic","telic","telic"
"spoke","atelic","telic","atelic"
"collect","telic","telic","telic"
"suppressed","telic","telic","telic"
"foretell","telic","telic","atelic"
"reeled","telic","telic","atelic"
"earmark","telic","telic","telic"
"amazed","atelic","telic","telic"
"exalted","atelic","telic","telic"
"resorting","telic","telic","telic"
"adhered","telic","atelic","atelic"
"espousing","atelic","atelic","atelic"
"recollected","telic","telic","telic"
"revolve","telic","telic","atelic"
"stitched","telic","telic","telic"
"dunked","telic","telic","telic"
"converged","telic","atelic","telic"
"grunted","telic","telic","telic"
"scorch","telic","telic","atelic"
"kicks","atelic","telic","atelic"
"swiped","telic","telic","telic"
"jabbed","telic","telic","telic"
"handled","atelic","telic","atelic"
"shifted","telic","telic","telic"
"predicted","telic","telic","telic"
"danced","atelic","atelic","atelic"
"rile","atelic","telic","telic"
"tossed","telic","telic","telic"
"pivoted","atelic","atelic","telic"
"officiated","telic","atelic","telic"
"sprained","telic","telic","telic"
"incriminate","telic","telic","telic"
"quivered","atelic","atelic","atelic"
"triumphed","telic","atelic","telic"
"inconvenienced","telic","telic","telic"
"blossomed","telic","atelic","atelic"
"reared","telic","telic","telic"
"rammed","telic","telic","telic"
"upgraded","telic","telic","telic"
"pooled","telic","telic","telic"
"shortened","telic","telic","telic"
"added","telic","telic","telic"
"urged","telic","telic","telic"
"refute","telic","telic","telic"
"finished","telic","telic","telic"
"retreated","telic","telic","telic"
"overtook","telic","telic","telic"
"scoot","telic","telic","atelic"
"graduated","telic","telic","telic"
"exchanging","telic","telic","telic"
"behave","atelic","atelic","atelic"
"label","telic","telic","telic"
"retired","telic","telic","telic"
"punish","telic","telic","telic"
"liquidated","telic","telic","telic"
"guess","telic","telic","telic"
"consented","atelic","telic","telic"
"cramming","atelic","atelic","atelic"
"vowed","telic","telic","telic"
"pledged","telic","telic","telic"
"nearing","telic","telic","atelic"
"unloosed","telic","telic","telic"
"transfigured","telic","telic","telic"
"slack","telic","telic","telic"
"rid","telic","telic","telic"
"efface","telic","telic","telic"
"hesitated","atelic","atelic","atelic"
"praise","telic","atelic","atelic"
"Maneuver","telic","atelic","telic"
"navigate","atelic","atelic","atelic"
"ejecting","telic","telic","telic"
"careened","telic","telic","telic"
"slain","telic","telic","telic"
"careering","telic","atelic","atelic"
"slinking","telic","telic","telic"
"scooped","telic","telic","telic"
"lease","atelic","telic","atelic"
"stowed","telic","telic","telic"
"re-echoed","telic","telic","telic"
"contradict","telic","telic","telic"
"disown","telic","telic","telic"
"ridden","atelic","atelic","telic"
"retold","telic","telic","telic"
"tallied","telic","telic","telic"
"coalesced","telic","telic","telic"
"flung","telic","telic","telic"
"unclosed","telic","telic","telic"
"posed","telic","telic","telic"
"mislaid","telic","telic","telic"
"exhaled","telic","telic","telic"
"nag","atelic","atelic","atelic"
"duck","telic","telic","telic"
"toppled","telic","telic","telic"
"rap","telic","telic","telic"
"charter","telic","telic","telic"
"slept","atelic","atelic","atelic"
"mitigate","telic","telic","atelic"
"spin","atelic","atelic","telic"
"nullified","telic","telic","telic"
"dislodged","telic","telic","telic"
"act","atelic","atelic","atelic"
"kindled","telic","telic","telic"
"institute","telic","telic","telic"
"scoring","atelic","telic","atelic"
"educated","atelic","telic","telic"
"collided","telic","telic","telic"
"dissect","telic","telic","telic"
"brave","telic","telic","telic"
"detaining","atelic","atelic","telic"
"chosen","telic","telic","telic"
"liberate","telic","telic","telic"
"wiggle","atelic","atelic","atelic"
"seduced","telic","telic","telic"
"fulminate","telic","telic","telic"
"registered","telic","telic","telic"
"poured","telic","telic","telic"
"unleashed","telic","telic","telic"
"exploit","atelic","atelic","atelic"
"enunciated","telic","telic","telic"
"jerked","telic","telic","telic"
"posting","telic","telic","telic"
"exploded","telic","telic","telic"
"pronounce","telic","telic","telic"
"culminating","telic","telic","atelic"
"silenced","telic","telic","telic"
"decelerated","telic","atelic","telic"
"modified","telic","telic","telic"
"weave","telic","telic","telic"
"ripped","telic","telic","telic"
"tolling","atelic","atelic","atelic"
"amends","telic","telic","telic"
"utilising","atelic","atelic","atelic"
"shelled","telic","telic","telic"
"slackened","telic","telic","telic"
"deliberating","atelic","atelic","atelic"
"reinforcing","atelic","telic","atelic"
"learned","dummy_t","telic","telic"
"hasten","telic","telic","telic"
"scouring","atelic","atelic","atelic"
"sprinted","telic","atelic","telic"
"undo","telic","telic","telic"
"illuminated","telic","atelic","telic"
"remedied","telic","telic","atelic"
"nabbed","telic","telic","telic"
"decorated","telic","telic","telic"
"scuffle","telic","telic","telic"
"stunned","telic","telic","telic"
"slammed","telic","telic","telic"
"ratified","telic","telic","telic"
"slapped","telic","telic","telic"
"judged","telic","telic","telic"
"closed","telic","telic","telic"
"scampering","atelic","atelic","atelic"
"gathered","telic","telic","telic"
"sprang","telic","telic","telic"
"rebutting","telic","telic","telic"
"trounced","telic","telic","telic"
"identify","telic","telic","telic"
"shredded","telic","telic","atelic"
"swore","atelic","telic","telic"
"emerged","telic","telic","telic"
"leave","atelic","telic","atelic"
"swing","atelic","telic","atelic"
"purified","telic","telic","atelic"
"erupted","telic","telic","telic"
"instructed","telic","telic","telic"
"pilfering","telic","telic","atelic"
"pasting","telic","telic","atelic"
"cede","telic","telic","telic"
"narrated","atelic","atelic","atelic"
"stop","telic","telic","telic"
"embraced","atelic","telic","atelic"
"declined","telic","telic","telic"
"loosed","telic","telic","telic"
"sweep","atelic","atelic","atelic"
"expiate","telic","telic","telic"
"purloined","telic","telic","telic"
"enumerate","telic","atelic","atelic"
"toiling","atelic","atelic","atelic"
"surrendered","telic","telic","telic"
"accede","telic","telic","telic"
"descended","telic","telic","telic"
"farmed","atelic","atelic","atelic"
"entangled","telic","telic","telic"
"released","telic","telic","telic"
"signify","telic","telic","telic"
"communicating","atelic","atelic","atelic"
"manipulated","atelic","atelic","atelic"
"insisted","telic","atelic","telic"
"blaze","atelic","telic","atelic"
"buckled","telic","telic","telic"
"concocting","atelic","telic","atelic"
"speeded","telic","telic","telic"
"tracking","telic","atelic","atelic"
"commenced","telic","telic","telic"
"cramped","atelic","telic","telic"
"interacted","atelic","atelic","atelic"
"updated","telic","telic","telic"
"devour","telic","telic","telic"
"upending","telic","telic","telic"
"externalize","telic","telic","telic"
"discover","telic","telic","telic"
"punching","telic","telic","telic"
"captured","telic","telic","telic"
"compressing","atelic","telic","telic"
"rushed","telic","telic","telic"
"admitted","telic","telic","telic"
"spewed","atelic","telic","telic"
"spend","dummy_t","telic","telic"
"manufacture","atelic","atelic","atelic"
"ingesting","atelic","telic","atelic"
"agonize","atelic","atelic","atelic"
"nicked","telic","telic","telic"
"enhearten","telic","telic","atelic"
"reminisced","atelic","atelic","atelic"
"forsaken","telic","telic","telic"
"arranged","telic","telic","telic"
"subordinate","atelic","telic","atelic"
"spelt","telic","telic","telic"
"mated","atelic","telic","telic"
"pricked","atelic","telic","telic"
"erased","telic","telic","telic"
"evaded","atelic","telic","telic"
"trade","telic","telic","telic"
"departed","telic","telic","telic"
"commented","telic","telic","telic"
"unrolled","telic","telic","telic"
"galvanized","telic","telic","telic"
"excel","telic","atelic","atelic"
"chastised","telic","telic","atelic"
"discontinued","telic","telic","telic"
"rewarded","telic","telic","telic"
"abducted","telic","telic","telic"
"voiced","telic","telic","telic"
"unwinding","telic","telic","atelic"
"scattered","telic","telic","telic"
"insured","telic","telic","telic"
"zipped","telic","telic","telic"
"deputized","telic","atelic","telic"
"thrust","telic","telic","telic"
"verify","telic","telic","telic"
"bawled","atelic","telic","atelic"
"propelled","telic","telic","telic"
"commanded","telic","atelic","telic"
"defused","telic","telic","telic"
"bestowed","telic","telic","telic"
"wriggled","atelic","atelic","atelic"
"swallowed","telic","telic","telic"
"escorted","atelic","atelic","telic"
"slashed","telic","telic","telic"
"steered","atelic","atelic","telic"
"nonplussed","telic","telic","telic"
"ebbing","telic","telic","atelic"
"broadcasting","atelic","telic","atelic"
"detect","telic","telic","telic"
"bashing","atelic","atelic","atelic"
"enshrouded","telic","telic","telic"
"employed","telic","telic","atelic"
"stung","atelic","telic","telic"
