"ails","telic"
"aired","telic"
"encourage","telic"
"demanded","telic"
"spoke","telic"
"collect","telic"
"suppressed","telic"
"foretell","telic"
"reeled","telic"
"earmark","telic"
"err","telic"
"amazed","telic"
"attributed","telic"
"embellish","atelic"
"exalted","telic"
"resorting","telic"
"adhered","atelic"
"accentuating","atelic"
"boiled","atelic"
"espousing","atelic"
"recollected","telic"
"revolve","telic"
"stitched","telic"
"dunked","telic"
"converged","atelic"
"grunted","telic"
"scorch","telic"
"kicks","telic"
"swiped","telic"
"jabbed","telic"
"handled","telic"
"shifted","telic"
"predicted","telic"
"danced","atelic"
"rile","telic"
"tossed","telic"
"suffocating","telic"
"pivoted","atelic"
"officiated","atelic"
"sprained","telic"
"incriminate","telic"
"quivered","atelic"
"triumphed","atelic"
"inconvenienced","telic"
"blossomed","atelic"
"reared","telic"
"rammed","telic"
"upgraded","telic"
"pooled","telic"
"shortened","telic"
"added","telic"
"urged","telic"
"refute","telic"
"finished","telic"
"retreated","telic"
"overtook","telic"
"scoot","telic"
"graduated","telic"
"exchanging","telic"
"behave","atelic"
"label","telic"
"retired","telic"
"punish","telic"
"liquidated","telic"
"irked","telic"
"guess","telic"
"consented","telic"
"cramming","atelic"
"vowed","telic"
"pledged","telic"
"nearing","telic"
"unloosed","telic"
"transfigured","telic"
"ageing","atelic"
"slack","telic"
"rid","telic"
"efface","telic"
"hesitated","atelic"
"praise","atelic"
"ache","atelic"
"embroidered","telic"
"Maneuver","atelic"
"shade","telic"
"navigate","atelic"
"ejecting","telic"
"careened","telic"
"slain","telic"
"careering","atelic"
"slinking","telic"
"scooped","telic"
"lease","telic"
"stowed","telic"
"accomplished","telic"
"re-echoed","telic"
"contradict","telic"
"disown","telic"
"ridden","atelic"
"retold","telic"
"tallied","telic"
"coalesced","telic"
"flung","telic"
"unclosed","telic"
"evidenced","telic"
"posed","telic"
"mislaid","telic"
"exhaled","telic"
"nag","atelic"
"duck","telic"
"toppled","telic"
"rap","telic"
"charter","telic"
"slept","atelic"
"mitigate","telic"
"spin","atelic"
"nullified","telic"
"dislodged","telic"
"act","atelic"
"kindled","telic"
"institute","telic"
"scoring","telic"
"educated","telic"
"collided","telic"
"dissect","telic"
"brave","telic"
"detaining","atelic"
"chosen","telic"
"liberate","telic"
"wiggle","atelic"
"seduced","telic"
"fulminate","telic"
"registered","telic"
"poured","telic"
"unleashed","telic"
"exploit","atelic"
"enunciated","telic"
"jerked","telic"
"posting","telic"
"exploded","telic"
"pronounce","telic"
"culminating","telic"
"silenced","telic"
"decelerated","atelic"
"modified","telic"
"weave","telic"
"ripped","telic"
"vying","atelic"
"tolling","atelic"
"amends","telic"
"utilising","atelic"
"shelled","telic"
"slackened","telic"
"deliberating","atelic"
"reinforcing","telic"
"learned","telic"
"blush","telic"
"prevented","atelic"
"hasten","telic"
"scouring","atelic"
"sprinted","atelic"
"undo","telic"
"illuminated","atelic"
"remedied","telic"
"nabbed","telic"
"decorated","telic"
"scuffle","telic"
"stunned","telic"
"slammed","telic"
"ratified","telic"
"slapped","telic"
"judged","telic"
"closed","telic"
"scampering","atelic"
"ended","telic"
"gathered","telic"
"sprang","telic"
"refuse","telic"
"rebutting","telic"
"trounced","telic"
"identify","telic"
"enthralled","telic"
"shredded","telic"
"swore","telic"
"emerged","telic"
"betrayed","telic"
"leave","telic"
"swing","telic"
"purified","telic"
"erupted","telic"
"instructed","telic"
"pilfering","telic"
"pasting","telic"
"cede","telic"
"narrated","atelic"
"stop","telic"
"embraced","telic"
"declined","telic"
"loosed","telic"
"sweep","atelic"
"expiate","telic"
"vouch","telic"
"purloined","telic"
"enumerate","atelic"
"toiling","atelic"
"overborne","telic"
"surrendered","telic"
"accede","telic"
"descended","telic"
"farmed","atelic"
"entangled","telic"
"released","telic"
"signify","telic"
"quoted","telic"
"communicating","atelic"
"manipulated","atelic"
"insisted","atelic"
"overestimating","atelic"
"vexed","telic"
"blaze","telic"
"buckled","telic"
"concocting","telic"
"enjoy","atelic"
"speeded","telic"
"cauterized","telic"
"tracking","atelic"
"commenced","telic"
"emboldened","telic"
"cramped","telic"
"interacted","atelic"
"updated","telic"
"masked","telic"
"transcends","telic"
"devour","telic"
"upending","telic"
"externalize","telic"
"discover","telic"
"punching","telic"
"captured","telic"
"compressing","telic"
"rushed","telic"
"admitted","telic"
"spewed","telic"
"spend","telic"
"manufacture","atelic"
"ingesting","telic"
"agonize","atelic"
"nicked","telic"
"enhearten","telic"
"reminisced","atelic"
"forsaken","telic"
"arranged","telic"
"subordinate","telic"
"spelt","telic"
"purging","telic"
"mated","telic"
"pricked","telic"
"erased","telic"
"evaded","telic"
"trade","telic"
"patrolled","atelic"
"departed","telic"
"commented","telic"
"unrolled","telic"
"galvanized","telic"
"excel","atelic"
"chastised","telic"
"discontinued","telic"
"rewarded","telic"
"abducted","telic"
"voiced","telic"
"unwinding","telic"
"endanger","atelic"
"scattered","telic"
"insured","telic"
"zipped","telic"
"valued","telic"
"deputized","atelic"
"thrust","telic"
"verify","telic"
"bawled","telic"
"propelled","telic"
"commanded","atelic"
"endeavoured","telic"
"defused","telic"
"bestowed","telic"
"wriggled","atelic"
"swallowed","telic"
"escorted","atelic"
"slashed","telic"
"rules","atelic"
"allotted","telic"
"working","atelic"
"excite","telic"
"floating","atelic"
"steered","atelic"
"nonplussed","telic"
"ascribe","telic"
"disagree","telic"
"ebbing","telic"
"broadcasting","telic"
"wince","telic"
"detect","telic"
"bashing","atelic"
"enshrouded","telic"
"employed","telic"
"stung","telic"
"nettled","atelic"
"cultured","atelic"
"espied","telic"
"annexed","telic"
"mashed","telic"
"faking","telic"
"coerce","telic"
"rounded","telic"
"tingling","atelic"
"undergone","telic"
"condemned","telic"
"billeted","telic"
"shrouded","telic"
"fingered","telic"
"exaggerating","atelic"
"overlooked","telic"
"violate","telic"
"demolished","telic"
"arise","telic"
"empathize","atelic"
"steeped","telic"
"outlive","telic"
"re-established","telic"
"seized","telic"
"perfected","telic"
"inaugurating","telic"
"insulted","telic"
"soliciting","atelic"
"falsified","telic"
"agreed","telic"
"misplaced","telic"
"lose","telic"
"typeset","telic"
"repaid","telic"
"perambulating","atelic"
"abstracted","telic"
"commended","telic"
"stilled","telic"
"blubbering","atelic"
"patronize","atelic"
"thumped","telic"
"reestablish","telic"
"revoke","telic"
"caressing","atelic"
"stifled","telic"
"fell","telic"
"equalize","telic"
"swarming","atelic"
"canvassing","atelic"
"detaches","telic"
"prolong","telic"
"excising","telic"
"revolted","telic"
"illumine","telic"
"procuring","telic"
"Substitute","telic"
"mugged","telic"
"failed","telic"
"poked","telic"
"stewed","atelic"
"eat","atelic"
"offset","telic"
"nurtured","atelic"
"superintended","atelic"
"perused","telic"
"fabricated","atelic"
"allured","telic"
"stolen","telic"
"demean","telic"
"repaired","telic"
"bombard","atelic"
"stirred","telic"
"camouflaged","telic"
"tethered","telic"
"step","telic"
"terminate","telic"
"everted","telic"
"disgorged","telic"
"captivate","telic"
"indict","telic"
"comply","telic"
"hunting","atelic"
"diagnosed","telic"
"piqued","telic"
"disclaimed","telic"
"delayed","telic"
"usurp","telic"
"surpassing","telic"
"strafe","telic"
"overflowed","telic"
"sample","telic"
"hurled","telic"
"laundered","telic"
"jogging","atelic"
"set","telic"
"plunged","telic"
"recreate","telic"
"snarling","atelic"
"proved","telic"
"awoke","telic"
"gaped","telic"
"Sponsored","atelic"
"straining","atelic"
"hurting","telic"
"observing","atelic"
"enriched","telic"
"alternated","atelic"
"discharged","telic"
"tangled","telic"
"strangled","telic"
"entombed","telic"
"offered","telic"
"carve","telic"
"abusing","atelic"
"affirmed","telic"
"effected","telic"
"amounted","telic"
"kissed","telic"
"petition","telic"
"footing","telic"
"charge","telic"
"jingled","telic"
"criticised","atelic"
"isolate","telic"
"extend","telic"
"unburdening","atelic"
"ascertaining","atelic"
"diet","atelic"
"renovated","telic"
"collated","telic"
"phrase","telic"
"profit","atelic"
"shunted","telic"
"prowling","atelic"
"relinquish","telic"
"planted","telic"
"grubbing","atelic"
"scrubbing","atelic"
"integrate","telic"
"exclude","telic"
"insert","telic"
"glimpsed","telic"
"spellbound","telic"
"searched","atelic"
"blundered","telic"
"fizzled","telic"
"condoning","telic"
"strive","atelic"
"quickens","telic"
"plague","atelic"
"shun","atelic"
"Remind","telic"
"packaged","atelic"
"Says","telic"
"shrink","atelic"
"littered","telic"
"plummeted","telic"
"furnish","telic"
"diminished","telic"
"underestimated","atelic"
"assuage","telic"
"waggled","atelic"
"battled","atelic"
"douse","telic"
"banned","telic"
"exacerbated","telic"
"decries","telic"
"doing","atelic"
"prances","atelic"
"sawed","telic"
"inscribed","telic"
"fooling","atelic"
"foil","telic"
"awakened","telic"
"splayed","telic"
"neglected","telic"
"spread","atelic"
"enlighten","telic"
"shattered","telic"
"christened","telic"
"clarifies","telic"
"unveil","telic"
"sewed","telic"
"suffering","atelic"
"portrayed","telic"
"increasing","atelic"
"remarked","telic"
"double-crossed","telic"
"breathed","atelic"
"strolled","atelic"
"fibbing","atelic"
"negotiated","atelic"
"raking","atelic"
"omit","telic"
"indicated","telic"
"Stigmatized","telic"
"rape","telic"
"transferred","telic"
"breach","telic"
"raining","atelic"
"hollered","atelic"
"bet","telic"
"forbid","telic"
"proliferate","atelic"
"provoked","telic"
"blight","atelic"
"adjourned","telic"
"contributed","telic"
"won","telic"
"drain","telic"
"raiding","telic"
"drive","atelic"
"deal","atelic"
"pieced","telic"
"perceived","telic"
"unfolding","atelic"
"folded","telic"
"affected","telic"
"ditched","telic"
"shining","atelic"
"jeopardised","telic"
"succumbed","telic"
"threaten","telic"
"amputate","telic"
"rejected","telic"
"jotted","telic"
"adjusting","telic"
"bring","telic"
"sagged","telic"
"punctuate","telic"
"highlighted","telic"
"visit","telic"
"overhauled","telic"
"flying","telic"
"fixed","telic"
"grew","atelic"
"deducted","telic"
"amused","atelic"
"complain","telic"
"scares","telic"
"differentiate","telic"
"keeled","telic"
"complimenting","telic"
"sidestepped","telic"
"enquire","telic"
"drafted","telic"
"moved","telic"
"ran","telic"
"vindicating","telic"
"double","telic"
"occupied","telic"
"rose","telic"
"phoned","telic"
"discard","telic"
"introduced","telic"
"grinned","telic"
"solaced","telic"
"pinching","telic"
"intruded","telic"
"criticized","atelic"
"flame","atelic"
"scrutinizing","atelic"
"intensified","atelic"
"planning","telic"
"protected","atelic"
"jigging","atelic"
"browsing","atelic"
"smothered","telic"
"arrest","telic"
"raged","atelic"
"snatched","telic"
"shirk","telic"
"bonded","telic"
"Deifying","atelic"
"volunteered","telic"
"racked","atelic"
"bulldozed","telic"
"crushed","telic"
"babysit","atelic"
"caught","telic"
"buttoned","telic"
"arrived","telic"
"boasted","atelic"
"spurned","telic"
"abstained","telic"
"stuffing","telic"
"stressing","telic"
"sucking","telic"
"alleviate","telic"
"subjugate","telic"
"carted","telic"
"swerve","telic"
"killed","telic"
"slide","telic"
"target","telic"
"blinked","telic"
"prevailed","telic"
"debased","telic"
"guarded","atelic"
"gossiped","atelic"
"reiterating","telic"
"crouched","telic"
"spurted","telic"
"submit","telic"
"yanked","telic"
"incommode","atelic"
"ground","telic"
"influence","telic"
"debate","atelic"
"slug","telic"
"crunching","telic"
"greeted","telic"
"moored","telic"
"directs","atelic"
"boarding","telic"
"abate","telic"
"decrease","atelic"
"abbreviating","telic"
"inclined","telic"
"playing","atelic"
"nodded","telic"
"disappearing","telic"
"sliced","telic"
"hassle","atelic"
"mature","telic"
"donating","telic"
"studied","atelic"
"gripped","telic"
"enact","telic"
"elevate","telic"
"decided","telic"
"gained","telic"
"refer","telic"
"retraced","telic"
"gave","telic"
"segmented","telic"
"molded","telic"
"waiving","telic"
"attracted","telic"
"extinguished","telic"
"thrashed","telic"
"impose","telic"
"rebelled","telic"
"amassing","atelic"
"bomb","telic"
"cast","atelic"
"cushioned","telic"
"reopen","telic"
"scrounge","telic"
"explore","atelic"
"countenance","telic"
"disassembled","telic"
"carped","atelic"
"frosted","telic"
"shopped","atelic"
"loosen","telic"
"bolted","telic"
"ousted","telic"
"deigned","telic"
"disregard","atelic"
"telephone","telic"
"book","telic"
"liven","telic"
"vouchsafed","telic"
"flanked","atelic"
"harry","atelic"
"utilize","telic"
"displayed","telic"
"outshine","telic"
"damaged","telic"
"presided","atelic"
"raced","atelic"
"wed","telic"
"laboured","atelic"
"subside","atelic"
"dialed","telic"
"import","telic"
"abolish","telic"
"defended","telic"
"migrate","telic"
"renounce","telic"
"described","telic"
"assaulted","telic"
"assassinated","telic"
"conquered","telic"
"counselled","telic"
"show","telic"
"scolding","atelic"
"rend","telic"
"forewarned","telic"
"eschew","atelic"
"preach","atelic"
"burrowing","atelic"
"disquieted","telic"
"heightened","telic"
"research","atelic"
"grabbed","telic"
"drooped","telic"
"wronged","telic"
"bounced","atelic"
"mothered","atelic"
"risk","atelic"
"clothed","telic"
"rent","telic"
"Whets","telic"
"rub","atelic"
"hijack","telic"
"recapture","telic"
"designated","telic"
"shooed","telic"
"shut","telic"
"wet","telic"
"allying","telic"
"imbued","telic"
"settle","telic"
"nudge","telic"
